Number of pairs,21350.000000
Number of unique pairs,3045
Average pair frequency,7.011494
Pair entropy,7.467336

Pair,Frequency,Proportion,Entropy Term,Mutual Information
known espn,4.000000,0.000187,0.001608,5.503113
boston redsox,4.000000,0.000187,0.001608,6.205701
boston loses,3.000000,0.000141,0.001246,8.245297
thursday katralounge,3.000000,0.000141,0.001246,8.995602
thursday officialakeju,3.000000,0.000141,0.001246,8.995602
thursday koleurz,3.000000,0.000141,0.001246,8.484777
mins traffic,9.000000,0.000422,0.003276,7.589890
making day,3.000000,0.000141,0.001246,3.064762
making special,3.000000,0.000141,0.001246,5.185026
astros win,4.000000,0.000187,0.001608,5.680347
astros alcs,5.000000,0.000234,0.001958,7.695250
justin verlander,5.000000,0.000234,0.001958,7.708154
shoot glocks,5.000000,0.000234,0.001958,8.995602
bedfordstuyvesant brooklyn,3.000000,0.000141,0.001246,6.887173
dreams true,3.000000,0.000141,0.001246,6.818180
sales manager,3.000000,0.000141,0.001246,6.704852
associate general,3.000000,0.000141,0.001246,7.446789
mall nj,4.000000,0.000187,0.001608,7.233696
chris sale,6.000000,0.000281,0.002298,7.086786
photos ideas,4.000000,0.000187,0.001608,8.273467
knew didnt,5.000000,0.000234,0.001958,6.141162
spend time,5.000000,0.000234,0.001958,5.277735
hospital like,3.000000,0.000141,0.001246,4.714588
indigenouspeoplesday guy,3.000000,0.000141,0.001246,6.105230
indigenouspeoplesday notmyhero,3.000000,0.000141,0.001246,8.707920
indigenouspeoplesday instaguy,3.000000,0.000141,0.001246,8.995602
edition tv,3.000000,0.000141,0.001246,6.386398
edition dats,3.000000,0.000141,0.001246,6.887173
edition tite,3.000000,0.000141,0.001246,6.938466
giving away,3.000000,0.000141,0.001246,5.931662
adviser ivanka,3.000000,0.000141,0.001246,9.708552
upvaudevisuals circus,30.000000,0.001405,0.009228,8.427618
upvaudevisuals theater,30.000000,0.001405,0.009228,8.217898
upvaudevisuals sideshow,22.000000,0.001030,0.007087,8.117463
upvaudevisuals magic,8.000000,0.000375,0.002956,6.980699
circus theater,20.000000,0.000937,0.006532,7.812432
circus sideshow,30.000000,0.001405,0.009228,8.427618
circus magic,30.000000,0.001405,0.009228,8.302455
circus keepitup,10.000000,0.000468,0.003591,7.329006
theater circus,10.000000,0.000468,0.003591,7.119285
theater sideshow,30.000000,0.001405,0.009228,8.217898
theater magic,30.000000,0.001405,0.009228,8.092734
theater keepitup,20.000000,0.000937,0.006532,7.812432
sideshow magic,22.000000,0.001030,0.007087,7.992300
sideshow keepitup,30.000000,0.001405,0.009228,8.427618
magic sideshow,8.000000,0.000375,0.002956,6.980699
magic keepitup,30.000000,0.001405,0.009228,8.302455
keepitup ny,3.000000,0.000141,0.001246,3.502783
teachers different,4.000000,0.000187,0.001608,7.552149
teachers jewish,3.000000,0.000141,0.001246,8.784293
teachers language,4.000000,0.000187,0.001608,9.071975
vtechs baby,4.000000,0.000187,0.001608,8.245297
vtechs monitors,4.000000,0.000187,0.001608,10.442521
bob corker,3.000000,0.000141,0.001246,7.589890
professor just,3.000000,0.000141,0.001246,4.623428
moment tai,3.000000,0.000141,0.001246,8.693321
moment chunn,3.000000,0.000141,0.001246,8.693321
hook road,4.000000,0.000187,0.001608,7.329006
forward seeing,3.000000,0.000141,0.001246,6.399470
apple ny,3.000000,0.000141,0.001246,3.859458
apple east,3.000000,0.000141,0.001246,5.839854
apple upper,3.000000,0.000141,0.001246,7.485010
ivana trump,3.000000,0.000141,0.001246,5.055735
ivana melania,3.000000,0.000141,0.001246,7.498082
ivana lady,3.000000,0.000141,0.001246,6.615693
tried baby,3.000000,0.000141,0.001246,6.510695
tried vtechs,3.000000,0.000141,0.001246,8.707920
tried monitors,3.000000,0.000141,0.001246,8.707920
offensive line,3.000000,0.000141,0.001246,6.987257
star wars,3.000000,0.000141,0.001246,8.302455
una en,4.000000,0.000187,0.001608,5.963056
una que,3.000000,0.000141,0.001246,5.790149
una foto,3.000000,0.000141,0.001246,8.302455
gop think,3.000000,0.000141,0.001246,4.638893
tonnelle avenue,4.000000,0.000187,0.001608,7.957614
tonnelle east,4.000000,0.000187,0.001608,7.785764
tonnelle jersey,4.000000,0.000187,0.001608,7.877572
vice president,6.000000,0.000281,0.002298,7.271436
sox lets,4.000000,0.000187,0.001608,5.142955
sox yankees,3.000000,0.000141,0.001246,5.680347
sox game,3.000000,0.000141,0.001246,4.699518
area ny,3.000000,0.000141,0.001246,3.685104
save america,3.000000,0.000141,0.001246,6.287552
end going,5.000000,0.000234,0.001958,4.844840
end just,7.000000,0.000328,0.002630,3.912581
end worse,5.000000,0.000234,0.001958,6.756145
starry night,3.000000,0.000141,0.001246,7.511327
golden state,4.000000,0.000187,0.001608,8.386796
golden warriors,3.000000,0.000141,0.001246,9.708552
nike women,3.000000,0.000141,0.001246,6.244067
nike air,13.000000,0.000609,0.004508,8.159354
nike ultra,3.000000,0.000141,0.001246,8.484777
nike max,13.000000,0.000609,0.004508,8.670180
nike premium,6.000000,0.000281,0.002298,8.484777
wet floor,3.000000,0.000141,0.001246,9.056227
blog post,4.000000,0.000187,0.001608,6.744310
inside park,5.000000,0.000234,0.001958,6.316194
chalkymacalpi fluffybasil,4.000000,0.000187,0.001608,10.442521
fluffybasil sassycassycat,4.000000,0.000187,0.001608,8.737773
natural history,11.000000,0.000515,0.003901,8.117463
high school,6.000000,0.000281,0.002298,6.690080
high line,5.000000,0.000234,0.001958,6.366680
tai chunn,3.000000,0.000141,0.001246,10.730203
hold things,3.000000,0.000141,0.001246,6.540548
trader joes,3.000000,0.000141,0.001246,10.442521
abramsonfl arifleischer,3.000000,0.000141,0.001246,10.730203
clarkcox arifleischer,3.000000,0.000141,0.001246,10.730203
varioususcities job,5.000000,0.000234,0.001958,4.792843
varioususcities great,4.000000,0.000187,0.001608,5.087115
varioususcities click,5.000000,0.000234,0.001958,5.879215
varioususcities apply,4.000000,0.000187,0.001608,6.133401
varioususcities fit,4.000000,0.000187,0.001608,5.875572
polinamarinova ivankatrump,13.000000,0.000609,0.004508,9.120765
polinamarinova ariannahuff,13.000000,0.000609,0.004508,9.263866
polinamarinova indranooyi,13.000000,0.000609,0.004508,9.263866
ivankatrump ariannahuff,13.000000,0.000609,0.004508,9.120765
ivankatrump indranooyi,13.000000,0.000609,0.004508,9.120765
ivankatrump fortunempw,8.000000,0.000375,0.002956,9.120765
ariannahuff ask,3.000000,0.000141,0.001246,6.961281
ariannahuff asking,3.000000,0.000141,0.001246,7.317956
ariannahuff indranooyi,13.000000,0.000609,0.004508,9.263866
ariannahuff fortunempw,8.000000,0.000375,0.002956,9.263866
indranooyi ask,4.000000,0.000187,0.001608,7.248963
indranooyi asking,3.000000,0.000141,0.001246,7.317956
indranooyi fortunempw,8.000000,0.000375,0.002956,9.263866
design want,4.000000,0.000187,0.001608,3.451574
design business,3.000000,0.000141,0.001246,5.515267
design businesscheck,53.000000,0.002482,0.014891,7.594709
publicity stunt,3.000000,0.000141,0.001246,7.756944
posted manhattan,5.000000,0.000234,0.001958,5.407193
posted photo,32.000000,0.001499,0.009747,7.503442
posted square,3.000000,0.000141,0.001246,5.602938
posted koreatown,4.000000,0.000187,0.001608,7.709778
txa btw,3.000000,0.000141,0.001246,9.430920
expressway incident,3.000000,0.000141,0.001246,5.412083
expressway exit,5.000000,0.000234,0.001958,6.476010
waiting like,3.000000,0.000141,0.001246,3.702987
fury like,3.000000,0.000141,0.001246,5.407735
ew danbury,8.000000,0.000375,0.002956,9.526230
ew newburgh,8.000000,0.000375,0.002956,9.526230
finish astros,3.000000,0.000141,0.001246,7.317956
clean plan,5.000000,0.000234,0.001958,7.685681
clean power,6.000000,0.000281,0.002298,7.446789
clean curb,3.000000,0.000141,0.001246,8.833083
mcdonalds sauce,3.000000,0.000141,0.001246,8.044626
mcdonalds bringing,3.000000,0.000141,0.001246,8.226947
finally meet,3.000000,0.000141,0.001246,6.085812
finally got,4.000000,0.000187,0.001608,4.323323
finally getting,3.000000,0.000141,0.001246,5.233035
twitch love,5.000000,0.000234,0.001958,6.033366
twitch ms,5.000000,0.000234,0.001958,8.702055
twitch jones,5.000000,0.000234,0.001958,8.555451
dr st,3.000000,0.000141,0.001246,6.198799
action speci,3.000000,0.000141,0.001246,8.995602
babe whats,30.000000,0.001405,0.009228,7.315030
babe search,30.000000,0.001405,0.009228,7.444708
babe notlost,30.000000,0.001405,0.009228,8.217898
cecilialuna paulhanlinjr,5.000000,0.000234,0.001958,9.546433
cecilialuna thecwsupergirl,5.000000,0.000234,0.001958,9.295119
paulhanlinjr yep,3.000000,0.000141,0.001246,8.148304
paulhanlinjr thecwsupergirl,5.000000,0.000234,0.001958,9.295119
tonights season,4.000000,0.000187,0.001608,7.397999
tonights debut,4.000000,0.000187,0.001608,9.477440
tonights thecwsupergirl,3.000000,0.000141,0.001246,8.784293
debut season,4.000000,0.000187,0.001608,7.552149
debut thecwsupergirl,3.000000,0.000141,0.001246,8.938444
thecwsupergirl season,3.000000,0.000141,0.001246,6.859002
thecwsupergirl yep,3.000000,0.000141,0.001246,7.896990
orange park,4.000000,0.000187,0.001608,7.191662
orange acres,4.000000,0.000187,0.001608,10.170587
dumb ass,7.000000,0.000328,0.002630,6.701456
brand design,57.000000,0.002670,0.015821,7.478877
brand identity,58.000000,0.002717,0.016051,7.669932
brand logo,57.000000,0.002670,0.015821,7.602110
sounds like,13.000000,0.000609,0.004508,5.215844
dell job,4.000000,0.000187,0.001608,5.416997
dell latest,4.000000,0.000187,0.001608,6.140147
dell team,4.000000,0.000187,0.001608,6.518076
chance lo,23.000000,0.001077,0.007361,7.351479
chance tuesday,23.000000,0.001077,0.007361,7.778923
chance showers,23.000000,0.001077,0.007361,7.961244
career relief,3.000000,0.000141,0.001246,7.654428
career appearance,3.000000,0.000141,0.001246,8.059893
alds yep,3.000000,0.000141,0.001246,6.798378
alds advance,3.000000,0.000141,0.001246,8.245297
iceland world,3.000000,0.000141,0.001246,6.637712
wake trump,3.000000,0.000141,0.001246,5.515267
parents kids,3.000000,0.000141,0.001246,7.008534
woof yall,3.000000,0.000141,0.001246,6.859002
phunwang yep,3.000000,0.000141,0.001246,8.995602
supergirl yep,4.000000,0.000187,0.001608,8.590137
tuesday hi,25.000000,0.001171,0.007904,7.695250
tuesday sunny,15.000000,0.000703,0.005101,8.427618
tuesday patchy,10.000000,0.000468,0.003591,8.427618
tuesday fog,10.000000,0.000468,0.003591,8.165254
native american,4.000000,0.000187,0.001608,7.351479
native americans,3.000000,0.000141,0.001246,8.014773
las vegas,6.000000,0.000281,0.002298,8.378828
received copy,3.000000,0.000141,0.001246,9.015405
community artistsartists,3.000000,0.000141,0.001246,9.343909
community uppereastside,3.000000,0.000141,0.001246,9.056227
health job,7.000000,0.000328,0.002630,4.436168
health like,4.000000,0.000187,0.001608,3.749507
health latest,7.000000,0.000328,0.002630,5.159317
health team,7.000000,0.000328,0.002630,5.537246
health preventing,4.000000,0.000187,0.001608,8.496611
health asthma,4.000000,0.000187,0.001608,8.091146
lunch today,3.000000,0.000141,0.001246,5.190248
puerto rico,21.000000,0.000984,0.006811,8.604242
rico power,3.000000,0.000141,0.001246,6.370649
darepresentative brooklyn,3.000000,0.000141,0.001246,6.664030
darepresentative partywithteamnice,3.000000,0.000141,0.001246,9.931695
darepresentative djnice,4.000000,0.000187,0.001608,10.219378
djnice brooklyn,3.000000,0.000141,0.001246,6.887173
djnice partywithteamnice,3.000000,0.000141,0.001246,10.154839
madison garden,6.000000,0.000281,0.002298,8.715300
madison square,6.000000,0.000281,0.002298,7.812432
andrew benintendi,3.000000,0.000141,0.001246,8.784293
management trainee,3.000000,0.000141,0.001246,10.219378
advance alcs,3.000000,0.000141,0.001246,9.461692
counsel corporate,4.000000,0.000187,0.001608,7.511327
counsel general,5.000000,0.000234,0.001958,7.446789
shooting got,4.000000,0.000187,0.001608,5.508947
shooting brittany,4.000000,0.000187,0.001608,7.772692
shooting lynn,4.000000,0.000187,0.001608,7.821482
cnn going,5.000000,0.000234,0.001958,5.774376
cnn just,5.000000,0.000234,0.001958,4.505645
cnn end,5.000000,0.000234,0.001958,7.092617
mute slave,4.000000,0.000187,0.001608,9.749374
noviasdealboran palborancfomex,12.000000,0.000562,0.004206,9.189758
pabloalboran noviasdealboran,13.000000,0.000609,0.004508,8.921494
pabloalboran maregosco,13.000000,0.000609,0.004508,8.921494
pabloalboran palborancfomex,12.000000,0.000562,0.004206,8.995602
maregosco noviasdealboran,13.000000,0.000609,0.004508,9.115650
maregosco palborancfomex,11.000000,0.000515,0.003901,9.102747
dvd cases,5.000000,0.000234,0.001958,9.700584
cases freeship,3.000000,0.000141,0.001246,9.056227
trending ny,10.000000,0.000468,0.003591,5.805368
gang shit,3.000000,0.000141,0.001246,6.004784
usyn team,3.000000,0.000141,0.001246,6.923541
usyn member,3.000000,0.000141,0.001246,8.884377
salesforce developer,3.000000,0.000141,0.001246,9.882905
franklinave brooklyn,10.000000,0.000468,0.003591,7.174855
franklinave streetphotographer,4.000000,0.000187,0.001608,9.526230
papaseitm noviasdealboran,13.000000,0.000609,0.004508,9.189758
papaseitm pabloalboran,13.000000,0.000609,0.004508,8.995602
papaseitm maregosco,12.000000,0.000562,0.004206,9.109715
washington park,5.000000,0.000234,0.001958,7.058131
washington square,5.000000,0.000234,0.001958,7.524750
fan work,3.000000,0.000141,0.001246,3.850619
fan rt,3.000000,0.000141,0.001246,6.194026
worlds population,3.000000,0.000141,0.001246,9.035607
platform lost,4.000000,0.000187,0.001608,7.012574
platform taking,4.000000,0.000187,0.001608,7.066642
platform action,3.000000,0.000141,0.001246,7.529265
ha think,3.000000,0.000141,0.001246,4.952551
mrfregi lsabreavenger,3.000000,0.000141,0.001246,10.442521
bye red,3.000000,0.000141,0.001246,6.019672
bye sox,3.000000,0.000141,0.001246,6.348177
jackjonesbabe smartflexin,3.000000,0.000141,0.001246,10.730203
benny lets,3.000000,0.000141,0.001246,6.359350
benny baseball,3.000000,0.000141,0.001246,7.669932
benny biceps,3.000000,0.000141,0.001246,9.749374
ball girl,7.000000,0.000328,0.002630,6.769844
instead just,4.000000,0.000187,0.001608,3.589354
instead football,10.000000,0.000468,0.003591,7.472107
arm x,3.000000,0.000141,0.001246,8.044626
kind jacket,3.000000,0.000141,0.001246,7.839831
kind jean,3.000000,0.000141,0.001246,8.532979
kind sample,3.000000,0.000141,0.001246,8.532979
answer just,3.000000,0.000141,0.001246,4.400284
thedigisup loserking,5.000000,0.000234,0.001958,8.267769
espn yall,4.000000,0.000187,0.001608,3.934497
espn want,3.000000,0.000141,0.001246,2.394052
espn just,7.000000,0.000328,0.002630,2.546221
espn people,4.000000,0.000187,0.001608,2.713995
espn like,3.000000,0.000141,0.001246,1.790083
espn trying,3.000000,0.000141,0.001246,3.812608
espn lost,4.000000,0.000187,0.001608,4.573577
espn taking,4.000000,0.000187,0.001608,4.627645
espn black,3.000000,0.000141,0.001246,3.469134
espn trash,3.000000,0.000141,0.001246,4.832439
espn platform,5.000000,0.000234,0.001958,5.869358
espn suspended,6.000000,0.000281,0.002298,5.320792
espn jemelehill,12.000000,0.000562,0.004206,4.927749
espn espnpr,4.000000,0.000187,0.001608,5.320792
espn jemele,11.000000,0.000515,0.003901,5.310741
espn hill,9.000000,0.000422,0.003276,4.961651
espn suspends,6.000000,0.000281,0.002298,6.537187
suspended espn,3.000000,0.000141,0.001246,4.627645
jemelehill time,4.000000,0.000187,0.001608,3.311622
jemelehill personal,4.000000,0.000187,0.001608,5.999870
jemelehill weeks,4.000000,0.000187,0.001608,5.071883
jemelehill fired,3.000000,0.000141,0.001246,5.712188
jemelehill known,4.000000,0.000187,0.001608,6.125033
jemelehill espn,11.000000,0.000515,0.003901,4.840738
jemelehill suspended,7.000000,0.000328,0.002630,6.096862
jemelehill views,4.000000,0.000187,0.001608,6.753642
saturday night,6.000000,0.000281,0.002298,6.212044
crush everyday,7.000000,0.000328,0.002630,8.245297
crush regret,3.000000,0.000141,0.001246,8.363080
mnf rights,3.000000,0.000141,0.001246,8.609940
acaba una,3.000000,0.000141,0.001246,8.995602
acaba publicar,3.000000,0.000141,0.001246,10.442521
acaba foto,3.000000,0.000141,0.001246,10.037056
publicar en,3.000000,0.000141,0.001246,7.122293
publicar una,3.000000,0.000141,0.001246,8.707920
publicar foto,4.000000,0.000187,0.001608,10.037056
foto en,3.000000,0.000141,0.001246,6.716828
houvsbos mlbplayoffs,4.000000,0.000187,0.001608,9.303087
kate upton,3.000000,0.000141,0.001246,9.372080
celebrating day,4.000000,0.000187,0.001608,4.872270
celebrating columbus,3.000000,0.000141,0.001246,5.755771
jacket sample,3.000000,0.000141,0.001246,10.037056
jacket salego,3.000000,0.000141,0.001246,10.037056
reason love,3.000000,0.000141,0.001246,4.018463
reason trip,3.000000,0.000141,0.001246,6.687152
liberty city,4.000000,0.000187,0.001608,7.211223
liberty island,4.000000,0.000187,0.001608,8.609940
luxury manager,3.000000,0.000141,0.001246,7.985785
trumplemaga trump,7.000000,0.000328,0.002630,6.901562
trumplemaga follow,6.000000,0.000281,0.002298,7.208757
trumplemaga train,7.000000,0.000328,0.002630,8.427618
thetrumpreport donald,3.000000,0.000141,0.001246,8.976184
donald trump,7.000000,0.000328,0.002630,6.282523
walked today,3.000000,0.000141,0.001246,5.110205
walked game,4.000000,0.000187,0.001608,6.005770
metropolitan art,7.000000,0.000328,0.002630,7.446789
metropolitan museum,9.000000,0.000422,0.003276,7.625783
metropolitan area,3.000000,0.000141,0.001246,7.069495
metropolitan metmuseum,3.000000,0.000141,0.001246,8.496611
metmuseum ny,3.000000,0.000141,0.001246,5.112221
website mr,3.000000,0.000141,0.001246,7.580320
bucket list,3.000000,0.000141,0.001246,8.273467
drug testing,3.000000,0.000141,0.001246,8.753041
drug checking,3.000000,0.000141,0.001246,8.416568
lane blocked,3.000000,0.000141,0.001246,9.143238
delay traffic,10.000000,0.000468,0.003591,7.828782
delay mins,12.000000,0.000562,0.004206,8.902076
starbucks ny,3.000000,0.000141,0.001246,5.112221
starbucks click,3.000000,0.000141,0.001246,6.215687
starbucks hiring,3.000000,0.000141,0.001246,6.201194
como yo,3.000000,0.000141,0.001246,6.974184
aldubftnqt aldubrteam,109.000000,0.005105,0.026943,7.137468
aldubftnqt aldubnation,109.000000,0.005105,0.026943,7.137468
aldubftnqt tropaldub,109.000000,0.005105,0.026943,7.137468
aldubrteam aldubnation,109.000000,0.005105,0.026943,7.137468
aldubrteam tropaldub,109.000000,0.005105,0.026943,7.137468
aldubrteam mangahoy,109.000000,0.005105,0.026943,7.137468
aldubnation tropaldub,109.000000,0.005105,0.026943,7.137468
aldubnation mangahoy,109.000000,0.005105,0.026943,7.137468
tropaldub just,3.000000,0.000141,0.001246,2.011521
tropaldub mangahoy,109.000000,0.005105,0.026943,7.137468
mangahoy just,3.000000,0.000141,0.001246,2.011521
panera bread,3.000000,0.000141,0.001246,9.749374
jemele weeks,3.000000,0.000141,0.001246,5.254205
jemele espn,3.000000,0.000141,0.001246,4.011458
jemele suspended,6.000000,0.000281,0.002298,6.412715
jemele hill,35.000000,0.001639,0.010514,7.411698
hill weeks,3.000000,0.000141,0.001246,5.105785
hill station,4.000000,0.000187,0.001608,4.980280
hill suspended,6.000000,0.000281,0.002298,6.264295
sexy vip,8.000000,0.000375,0.002956,8.766593
magazine shit,3.000000,0.000141,0.001246,5.871252
magazine ive,3.000000,0.000141,0.001246,6.359350
magazine cop,3.000000,0.000141,0.001246,8.283037
ggreenwald sarahlerner,5.000000,0.000234,0.001958,9.631591
verona pharma,3.000000,0.000141,0.001246,10.037056
maga trump,4.000000,0.000187,0.001608,5.579806
maga train,3.000000,0.000141,0.001246,6.818180
rogue just,5.000000,0.000234,0.001958,5.604257
rogue end,5.000000,0.000234,0.001958,8.191229
rogue cnn,5.000000,0.000234,0.001958,9.120765
forecast tonight,25.000000,0.001171,0.007904,7.323687
forecast chance,23.000000,0.001077,0.007361,7.922024
forecast showers,25.000000,0.001171,0.007904,8.570719
summit white,3.000000,0.000141,0.001246,6.804935
protect like,4.000000,0.000187,0.001608,4.516762
protect health,4.000000,0.000187,0.001608,7.317956
protect preventing,4.000000,0.000187,0.001608,9.263866
jewelry accessories,4.000000,0.000187,0.001608,9.189758
suspends jemele,5.000000,0.000234,0.001958,7.446789
suspends hill,6.000000,0.000281,0.002298,7.480690
boycott nfl,5.000000,0.000234,0.001958,6.204076
boycott espn,3.000000,0.000141,0.001246,4.878959
boycott sponsors,6.000000,0.000281,0.002298,7.742839
sponsors espn,6.000000,0.000281,0.002298,5.783415
pour le,3.000000,0.000141,0.001246,8.226947
pharmacy technician,8.000000,0.000375,0.002956,9.631591
max light,3.000000,0.000141,0.001246,6.946014
max team,3.000000,0.000141,0.001246,5.131781
max sc,9.000000,0.000422,0.003276,8.650762
max ultra,3.000000,0.000141,0.001246,8.427618
max summit,3.000000,0.000141,0.001246,8.245297
max ltr,3.000000,0.000141,0.001246,8.938444
max flaxmed,3.000000,0.000141,0.001246,8.938444
max premium,9.000000,0.000422,0.003276,8.833083
centralpark park,4.000000,0.000187,0.001608,7.191662
centralpark central,3.000000,0.000141,0.001246,7.485010
brooklynbridge brooklyn,3.000000,0.000141,0.001246,6.664030
potus realdonaldtrump,7.000000,0.000328,0.002630,4.893167
potus try,3.000000,0.000141,0.001246,5.065701
potus vp,4.000000,0.000187,0.001608,4.932880
potus liar,3.000000,0.000141,0.001246,7.463596
empire state,4.000000,0.000187,0.001608,8.050324
empire building,3.000000,0.000141,0.001246,7.985785
hoy lunes,3.000000,0.000141,0.001246,9.595223
vegasrobzilla ourandsbj,6.000000,0.000281,0.002298,10.037056
mac cheese,3.000000,0.000141,0.001246,8.496611
dudes need,3.000000,0.000141,0.001246,5.505652
robertmordica hughgrexion,17.000000,0.000796,0.005682,8.881285
robertmordica snapforjoe,18.000000,0.000843,0.005968,8.938444
hughgrexion snapforjoe,18.000000,0.000843,0.005968,8.938444
snapforjoe think,3.000000,0.000141,0.001246,5.006618
liberal idiot,3.000000,0.000141,0.001246,7.589890
yankee game,3.000000,0.000141,0.001246,6.337127
yankee stadium,3.000000,0.000141,0.001246,9.189758
speaking truth,3.000000,0.000141,0.001246,7.110317
jerry jones,10.000000,0.000468,0.003591,8.555451
protectcpp like,4.000000,0.000187,0.001608,5.695417
protectcpp health,4.000000,0.000187,0.001608,8.496611
protectcpp protect,4.000000,0.000187,0.001608,9.263866
preventing year,4.000000,0.000187,0.001608,7.717942
preventing asthma,4.000000,0.000187,0.001608,10.037056
preventing attacks,4.000000,0.000187,0.001608,9.631591
asthma year,4.000000,0.000187,0.001608,7.312477
asthma attacks,4.000000,0.000187,0.001608,9.226126
attacks year,4.000000,0.000187,0.001608,6.907011
epa cleanpowerplan,4.000000,0.000187,0.001608,9.631591
skills need,3.000000,0.000141,0.001246,5.975656
todos los,5.000000,0.000234,0.001958,7.932922
thoughts prayers,5.000000,0.000234,0.001958,8.601971
leftists hillary,3.000000,0.000141,0.001246,8.920095
leftists destroys,3.000000,0.000141,0.001246,9.931695
hillary destroys,3.000000,0.000141,0.001246,9.143238
hillary clinton,6.000000,0.000281,0.002298,8.920095
suspending jemelehill,4.000000,0.000187,0.001608,6.887173
josephpalmer gottalaff,3.000000,0.000141,0.001246,10.730203
following great,8.000000,0.000375,0.002956,5.528948
following awesome,4.000000,0.000187,0.001608,6.474590
floor marsha,3.000000,0.000141,0.001246,10.037056
lives free,3.000000,0.000141,0.001246,6.268134
jamele hill,4.000000,0.000187,0.001608,7.545229
curt schilling,3.000000,0.000141,0.001246,9.931695
listed nj,15.000000,0.000703,0.005101,7.169157
listed sale,15.000000,0.000703,0.005101,8.003077
listed auto,15.000000,0.000703,0.005101,8.991688
auto ave,15.000000,0.000703,0.005101,8.026607
auto auction,15.000000,0.000703,0.005101,8.991688
auto sip,15.000000,0.000703,0.005101,9.056227
auction ave,15.000000,0.000703,0.005101,8.026607
auction sip,15.000000,0.000703,0.005101,9.056227
sip ave,15.000000,0.000703,0.005101,8.091146
cgasparino asshole,5.000000,0.000234,0.001958,8.756122
freedom speech,6.000000,0.000281,0.002298,9.276770
route cleared,5.000000,0.000234,0.001958,6.020073
route construction,5.000000,0.000234,0.001958,6.442487
route ny,8.000000,0.000375,0.002956,5.245752
poland world,3.000000,0.000141,0.001246,6.974184
cvs latest,7.000000,0.000328,0.002630,6.294297
cvs team,7.000000,0.000328,0.002630,6.672226
cvs health,9.000000,0.000422,0.003276,8.496611
united states,6.000000,0.000281,0.002298,9.343909
fox news,3.000000,0.000141,0.001246,7.146684
certain fandoms,3.000000,0.000141,0.001246,10.037056
fema director,3.000000,0.000141,0.001246,8.496611
herrgracchus annanmaja,5.000000,0.000234,0.001958,9.882905
herrgracchus herrlevit,4.000000,0.000187,0.001608,9.882905
annanmaja herrlevit,4.000000,0.000187,0.001608,10.219378
county jersey,3.000000,0.000141,0.001246,6.578289
presented lineup,3.000000,0.000141,0.001246,9.372080
presented capitalone,3.000000,0.000141,0.001246,9.931695
boycotting game,7.000000,0.000328,0.002630,6.491277
boycotting espn,9.000000,0.000422,0.003276,6.383036
boycotting sponsors,6.000000,0.000281,0.002298,8.148304
northway east,6.000000,0.000281,0.002298,7.785764
northway exit,6.000000,0.000281,0.002298,7.351479
liza trl,3.000000,0.000141,0.001246,8.995602
liza koshy,3.000000,0.000141,0.001246,10.730203
koshy trl,5.000000,0.000234,0.001958,9.506428
capcareywdt rickystclair,3.000000,0.000141,0.001246,10.730203
happyhour thursday,3.000000,0.000141,0.001246,8.148304
happyhour katralounge,3.000000,0.000141,0.001246,9.882905
happyhour officialakeju,3.000000,0.000141,0.001246,9.882905
held higher,3.000000,0.000141,0.001246,8.650762
held standard,3.000000,0.000141,0.001246,8.768545
sis nigga,3.000000,0.000141,0.001246,6.762010
downtown brooklyn,18.000000,0.000843,0.005968,7.020704
downtown incident,13.000000,0.000609,0.004508,6.318804
nurse practitioner,3.000000,0.000141,0.001246,9.526230
lincolntunnel eb,3.000000,0.000141,0.001246,7.957614
lincolntunnel jersey,3.000000,0.000141,0.001246,7.877572
capitalone lineup,3.000000,0.000141,0.001246,9.595223
fanoonman ggreenwald,3.000000,0.000141,0.001246,10.219378
fanoonman sarahlerner,3.000000,0.000141,0.001246,9.631591
fanoonman arcturusfats,3.000000,0.000141,0.001246,10.730203
arcturusfats ggreenwald,3.000000,0.000141,0.001246,10.219378
arcturusfats sarahlerner,3.000000,0.000141,0.001246,9.631591
beach day,3.000000,0.000141,0.001246,5.144204
beach lunes,3.000000,0.000141,0.001246,8.902076
hire black,3.000000,0.000141,0.001246,6.681321
regret michaelskolnik,3.000000,0.000141,0.001246,9.749374
lizakoshy trl,11.000000,0.000515,0.003901,9.196273
hudson river,3.000000,0.000141,0.001246,9.035607
mets team,3.000000,0.000141,0.001246,5.383096
mets buy,3.000000,0.000141,0.001246,6.854383
mets syracuse,3.000000,0.000141,0.001246,8.342460
mets syracusechiefs,3.000000,0.000141,0.001246,8.496611
woodbridge nj,5.000000,0.000234,0.001958,7.051374
seasonal associate,4.000000,0.000187,0.001608,9.120765
paying car,3.000000,0.000141,0.001246,7.397999
aj photography,20.000000,0.000937,0.006532,8.035576
aj alexanders,20.000000,0.000937,0.006532,8.650762
aj brittany,16.000000,0.000749,0.005393,8.378828
illegal people,3.000000,0.000141,0.001246,6.043965
gareth bale,4.000000,0.000187,0.001608,9.813912
marcy avenue,4.000000,0.000187,0.001608,7.734471
marcy station,4.000000,0.000187,0.001608,7.431285
sends like,3.000000,0.000141,0.001246,5.184592
sends reminders,3.000000,0.000141,0.001246,10.219378
reminders like,3.000000,0.000141,0.001246,5.695417
antique corner,3.000000,0.000141,0.001246,9.749374
travesty tragedy,3.000000,0.000141,0.001246,10.442521
