Number of pairs,19448.000000
Number of unique pairs,3136
Average pair frequency,6.201531
Pair entropy,7.568848

Pair,Frequency,Proportion,Entropy Term,Mutual Information
sunday bollywood,4.000000,0.000206,0.001746,8.923765
mi la,3.000000,0.000154,0.001354,5.184113
mi corazon,3.000000,0.000154,0.001354,8.700621
gracias por,4.000000,0.000206,0.001746,7.894145
nigga bitch,3.000000,0.000154,0.001354,6.477079
everybody know,4.000000,0.000206,0.001746,5.250634
management trainee,3.000000,0.000154,0.001354,9.354548
si que,3.000000,0.000154,0.001354,5.521457
star wars,3.000000,0.000154,0.001354,9.066866
legal jobs,8.000000,0.000411,0.003207,6.918071
legal jdhuntr,8.000000,0.000411,0.003207,7.289634
legal issue,28.000000,0.001440,0.009421,7.586886
legal jerseycitylawyer,12.000000,0.000617,0.004560,8.205925
legal thetrumpreport,7.000000,0.000360,0.002854,8.205925
legal artusalawfirm,7.000000,0.000360,0.002854,8.205925
issue trump,3.000000,0.000154,0.001354,4.534266
issue jerseycitylawyer,12.000000,0.000617,0.004560,7.968253
issue thetrumpreport,7.000000,0.000360,0.002854,7.968253
issue donald,3.000000,0.000154,0.001354,6.501916
issue artusalawfirm,7.000000,0.000360,0.002854,7.968253
news media,3.000000,0.000154,0.001354,5.645991
news outlets,3.000000,0.000154,0.001354,7.647471
boycott trump,3.000000,0.000154,0.001354,6.876072
theres people,5.000000,0.000257,0.002125,4.360042
theres black,3.000000,0.000154,0.001354,5.180160
ting pap,3.000000,0.000154,0.001354,9.552373
pap kak,5.000000,0.000257,0.002125,10.350881
ripvanwinklebridge county,3.000000,0.000154,0.001354,9.146908
ripvanwinklebridge columbia,3.000000,0.000154,0.001354,9.521602
ripvanwinklebridge eb,3.000000,0.000154,0.001354,7.930513
hell yeah,3.000000,0.000154,0.001354,5.530936
film horror,3.000000,0.000154,0.001354,7.265537
weinstein awards,5.000000,0.000257,0.002125,7.705889
sounds like,7.000000,0.000360,0.002854,4.992500
williamsburg brooklyn,5.000000,0.000257,0.002125,6.693750
delay traffic,8.000000,0.000411,0.003207,7.419687
delay mins,15.000000,0.000771,0.005528,8.741443
mins traffic,8.000000,0.000411,0.003207,7.525048
simple things,3.000000,0.000154,0.001354,5.863494
weve got,4.000000,0.000206,0.001746,5.382805
spend days,3.000000,0.000154,0.001354,6.090551
spend money,5.000000,0.000257,0.002125,6.616192
perfect weather,3.000000,0.000154,0.001354,5.810249
perfect day,4.000000,0.000206,0.001746,3.977668
sound like,10.000000,0.000514,0.003894,4.863667
link bio,7.000000,0.000360,0.002854,8.335978
lo que,6.000000,0.000309,0.002494,6.275229
behold goodies,5.000000,0.000257,0.002125,9.791265
wind mph,4.000000,0.000206,0.001746,9.146908
wind pressure,3.000000,0.000154,0.001354,8.166079
barometer rising,3.000000,0.000154,0.001354,10.533203
temperature f,4.000000,0.000206,0.001746,9.211447
arts center,3.000000,0.000154,0.001354,7.516851
value s,3.000000,0.000154,0.001354,7.200998
luxury female,8.000000,0.000411,0.003207,8.794932
luxury internationalescorts,8.000000,0.000411,0.003207,9.354548
luxury manhattanescorts,8.000000,0.000411,0.003207,9.354548
female ny,8.000000,0.000411,0.003207,5.334015
female internationalescorts,8.000000,0.000411,0.003207,9.280440
female manhattanescorts,8.000000,0.000411,0.003207,9.280440
internationalescorts ny,8.000000,0.000411,0.003207,5.893631
internationalescorts manhattanescorts,8.000000,0.000411,0.003207,9.840056
internationalescorts escorts,8.000000,0.000411,0.003207,9.840056
manhattanescorts ny,8.000000,0.000411,0.003207,5.893631
manhattanescorts escorts,8.000000,0.000411,0.003207,9.840056
manhattanescorts elite,8.000000,0.000411,0.003207,9.280440
escorts sexy,8.000000,0.000411,0.003207,9.434590
escorts vip,8.000000,0.000411,0.003207,9.521602
escorts elite,8.000000,0.000411,0.003207,9.280440
elite sexy,8.000000,0.000411,0.003207,8.874975
elite vip,8.000000,0.000411,0.003207,8.961986
mondaymotivation columbusday,4.000000,0.000206,0.001746,6.432628
mondaymotivation trending,3.000000,0.000154,0.001354,7.029148
mondaymotivation viralvideo,3.000000,0.000154,0.001354,8.587293
sketch drawings,3.000000,0.000154,0.001354,9.211447
students walked,3.000000,0.000154,0.001354,8.048296
students protest,3.000000,0.000154,0.001354,7.200998
air water,3.000000,0.000154,0.001354,6.503397
publicity stunt,5.000000,0.000257,0.002125,8.792737
pay attention,3.000000,0.000154,0.001354,6.634603
pay flu,3.000000,0.000154,0.001354,7.797754
account executive,3.000000,0.000154,0.001354,8.181827
stupid fuck,3.000000,0.000154,0.001354,5.352356
couple days,4.000000,0.000206,0.001746,5.995241
e exit,6.000000,0.000309,0.002494,5.862713
river ny,3.000000,0.000154,0.001354,4.594348
buying jordans,4.000000,0.000206,0.001746,8.181827
buying nike,3.000000,0.000154,0.001354,8.587293
buying suits,4.000000,0.000206,0.001746,8.874975
nike suits,3.000000,0.000154,0.001354,9.434590
bus station,6.000000,0.000309,0.002494,6.135672
bus terminal,10.000000,0.000514,0.003894,8.230618
bus union,6.000000,0.000309,0.002494,7.927431
running rarely,3.000000,0.000154,0.001354,8.189796
running schedule,3.000000,0.000154,0.001354,8.007474
post nycc,3.000000,0.000154,0.001354,5.511518
np soundcloud,3.000000,0.000154,0.001354,9.552373
thehill clewandowski,3.000000,0.000154,0.001354,9.146908
puerto rico,18.000000,0.000926,0.006465,8.975058
bronx newyorkcity,3.000000,0.000154,0.001354,8.181827
bronx shotoniphone,3.000000,0.000154,0.001354,10.127738
bronx iphoneonly,3.000000,0.000154,0.001354,10.127738
bridge incident,5.000000,0.000257,0.002125,5.045092
bridge rd,4.000000,0.000206,0.001746,6.521334
bridge cleared,4.000000,0.000206,0.001746,5.338165
bridge exit,3.000000,0.000154,0.001354,4.955992
salute family,3.000000,0.000154,0.001354,7.419687
salute sportyrichapparel,3.000000,0.000154,0.001354,10.127738
salute sending,3.000000,0.000154,0.001354,8.741443
sportyrichapparel family,3.000000,0.000154,0.001354,8.112835
sportyrichapparel sending,3.000000,0.000154,0.001354,9.434590
sending cap,3.000000,0.000154,0.001354,8.587293
sending breastcancerawareness,3.000000,0.000154,0.001354,9.146908
breastcancerawareness cap,3.000000,0.000154,0.001354,9.685905
construction street,4.000000,0.000206,0.001746,4.955834
construction west,4.000000,0.000206,0.001746,6.054446
construction east,6.000000,0.000309,0.002494,5.969289
construction directions,13.000000,0.000668,0.004887,7.200312
construction exit,12.000000,0.000617,0.004560,5.750235
construction eb,12.000000,0.000617,0.004560,6.565272
construction main,4.000000,0.000206,0.001746,7.376202
construction wb,12.000000,0.000617,0.004560,7.418762
construction nb,8.000000,0.000411,0.003207,6.178499
construction beltsystemshoreparkway,4.000000,0.000206,0.001746,7.376202
construction portline,4.000000,0.000206,0.001746,8.069349
construction harriman,4.000000,0.000206,0.001746,7.376202
construction cr,4.000000,0.000206,0.001746,6.277590
construction av,4.000000,0.000206,0.001746,7.509734
main street,5.000000,0.000257,0.002125,6.949684
current weather,3.000000,0.000154,0.001354,6.646498
lennon thebeatles,3.000000,0.000154,0.001354,8.741443
sonoma napa,5.000000,0.000257,0.002125,9.657734
sonoma counties,3.000000,0.000154,0.001354,9.840056
napa counties,3.000000,0.000154,0.001354,10.127738
american happy,3.000000,0.000154,0.001354,4.041342
american authors,3.000000,0.000154,0.001354,7.745110
american hundreds,3.000000,0.000154,0.001354,7.745110
american hypem,3.000000,0.000154,0.001354,7.745110
american notre,3.000000,0.000154,0.001354,7.968253
american dame,3.000000,0.000154,0.001354,7.968253
comiccon center,3.000000,0.000154,0.001354,6.897812
comiccon javits,3.000000,0.000154,0.001354,8.507250
rts s,4.000000,0.000206,0.001746,7.265537
thoughts prayers,3.000000,0.000154,0.001354,8.317629
friday nyc,3.000000,0.000154,0.001354,4.352841
resist resign,5.000000,0.000257,0.002125,8.692653
resist trumptrain,3.000000,0.000154,0.001354,9.722273
trash hockey,3.000000,0.000154,0.001354,7.120955
gun control,4.000000,0.000206,0.001746,8.017524
island day,3.000000,0.000154,0.001354,3.657196
island beach,4.000000,0.000206,0.001746,7.386898
island city,3.000000,0.000154,0.001354,5.576789
island boardwalk,4.000000,0.000206,0.001746,8.485510
heres quick,3.000000,0.000154,0.001354,6.889059
heres peek,4.000000,0.000206,0.001746,8.623660
felt like,5.000000,0.000257,0.002125,4.943709
girls like,4.000000,0.000206,0.001746,3.986597
dead just,4.000000,0.000206,0.001746,3.384464
dead ass,3.000000,0.000154,0.001354,5.234885
cunninghamshire hctsong,3.000000,0.000154,0.001354,10.820885
emmahdhughes hctsong,3.000000,0.000154,0.001354,10.820885
colonie sb,3.000000,0.000154,0.001354,7.729842
colonie south,3.000000,0.000154,0.001354,8.364149
colonie northway,3.000000,0.000154,0.001354,10.310059
northway sb,3.000000,0.000154,0.001354,7.219017
northway south,3.000000,0.000154,0.001354,7.853323
lincoln tunnel,3.000000,0.000154,0.001354,9.840056
employees like,4.000000,0.000206,0.001746,4.902887
follow good,3.000000,0.000154,0.001354,3.233405
follow want,18.000000,0.000926,0.006465,4.874883
follow folloforfolloback,19.000000,0.000977,0.006771,7.486177
follow folloforfollo,38.000000,0.001954,0.012188,8.230618
follow folloback,21.000000,0.001080,0.007376,7.637554
follow onward,7.000000,0.000360,0.002854,7.286156
follow upward,7.000000,0.000360,0.002854,7.286156
hoboken click,3.000000,0.000154,0.001354,5.908230
acaba foto,4.000000,0.000206,0.001746,9.973587
acaba una,4.000000,0.000206,0.001746,9.029125
acaba publicar,4.000000,0.000206,0.001746,10.533203
publicar en,4.000000,0.000206,0.001746,7.453589
publicar foto,4.000000,0.000206,0.001746,9.973587
publicar una,4.000000,0.000206,0.001746,9.029125
dog video,4.000000,0.000206,0.001746,6.234218
bladerunner smart,6.000000,0.000309,0.002494,8.992758
hace que,3.000000,0.000154,0.001354,6.745232
homeboy comes,3.000000,0.000154,0.001354,6.672473
gamingpowerhous gutfoxx,4.000000,0.000206,0.001746,10.533203
rick morty,11.000000,0.000566,0.004229,9.354548
blade runner,10.000000,0.000514,0.003894,9.211447
shes fucking,3.000000,0.000154,0.001354,5.076458
feeling today,3.000000,0.000154,0.001354,4.348367
st love,3.000000,0.000154,0.001354,3.752429
st stop,3.000000,0.000154,0.001354,4.877211
st traffic,12.000000,0.000617,0.004560,7.157323
st cleared,4.000000,0.000206,0.001746,4.932700
st directions,3.000000,0.000154,0.001354,5.920561
st delay,7.000000,0.000360,0.002854,7.206113
st mins,7.000000,0.000360,0.002854,7.311474
st construction,3.000000,0.000154,0.001354,5.504400
americas medical,4.000000,0.000206,0.001746,8.101785
americas debt,4.000000,0.000206,0.001746,8.587293
americas unpaid,4.000000,0.000206,0.001746,9.280440
siriusxmvolume jasonaldean,5.000000,0.000257,0.002125,10.310059
pond rd,6.000000,0.000309,0.002494,8.575458
rip ya,6.000000,0.000309,0.002494,6.754711
rip legend,4.000000,0.000206,0.001746,7.889691
da para,3.000000,0.000154,0.001354,6.878225
sandypsj mosesnyc,3.000000,0.000154,0.001354,9.211447
topnotchadult club,9.000000,0.000463,0.003553,8.741443
topnotchadult dating,9.000000,0.000463,0.003553,9.434590
walked protest,3.000000,0.000154,0.001354,7.200998
culture killed,3.000000,0.000154,0.001354,7.240457
lower manhattan,4.000000,0.000206,0.001746,6.209898
lower east,6.000000,0.000309,0.002494,6.986223
lower level,3.000000,0.000154,0.001354,7.093854
maybe just,4.000000,0.000206,0.001746,3.244702
human beings,6.000000,0.000309,0.002494,8.741443
columbusdayparade people,3.000000,0.000154,0.001354,5.433336
seven job,5.000000,0.000257,0.002125,5.227413
seven team,5.000000,0.000257,0.002125,6.631230
seven latest,5.000000,0.000257,0.002125,5.943146
delivery driver,3.000000,0.000154,0.001354,9.434590
frieze art,4.000000,0.000206,0.001746,8.069349
vraceworks hoodies,6.000000,0.000309,0.002494,9.904594
vraceworks instock,5.000000,0.000257,0.002125,9.539951
vraceworks robvraceworks,5.000000,0.000257,0.002125,9.029125
vraceworks vrwcm,3.000000,0.000154,0.001354,9.722273
hoodies instock,5.000000,0.000257,0.002125,10.127738
hoodies robvraceworks,10.000000,0.000514,0.003894,10.310059
instock vraceworks,4.000000,0.000206,0.001746,9.316807
instock robvraceworks,10.000000,0.000514,0.003894,10.127738
robvraceworks vraceworks,6.000000,0.000309,0.002494,9.211447
robvraceworks vrwcm,6.000000,0.000309,0.002494,10.310059
newjerseyturnpike sb,4.000000,0.000206,0.001746,7.729842
newjerseyturnpike south,4.000000,0.000206,0.001746,8.364149
newjerseyturnpike interchange,4.000000,0.000206,0.001746,10.533203
interchange turnpike,4.000000,0.000206,0.001746,10.127738
interchange pennsylvania,4.000000,0.000206,0.001746,9.521602
pennsylvania avenue,6.000000,0.000309,0.002494,7.729842
pennsylvania incident,4.000000,0.000206,0.001746,5.682149
pennsylvania station,6.000000,0.000309,0.002494,6.956652
pennsylvania cleared,3.000000,0.000154,0.001354,5.910684
pennsylvania turnpike,4.000000,0.000206,0.001746,9.116137
alonlevy sandypsj,12.000000,0.000617,0.004560,9.057296
alonlevy marketurbanism,9.000000,0.000463,0.003553,8.912715
alonlevy mosesnyc,3.000000,0.000154,0.001354,9.280440
alonlevy bkchiblist,3.000000,0.000154,0.001354,9.280440
wb manhattan,5.000000,0.000257,0.002125,6.130761
wb west,4.000000,0.000206,0.001746,6.769100
wb rochester,3.000000,0.000154,0.001354,6.550411
wb station,4.000000,0.000206,0.001746,5.813588
wb cleared,3.000000,0.000154,0.001354,5.173085
wb exit,9.000000,0.000463,0.003553,6.177206
wb harriman,4.000000,0.000206,0.001746,8.090856
wb port,4.000000,0.000206,0.001746,7.174565
wb leroy,3.000000,0.000154,0.001354,8.496321
wb av,4.000000,0.000206,0.001746,8.224387
plaza west,4.000000,0.000206,0.001746,7.602009
plaza incident,4.000000,0.000206,0.001746,5.777460
glenntravis music,3.000000,0.000154,0.001354,7.537470
verona ny,4.000000,0.000206,0.001746,5.893631
uk chinaputinrf,6.000000,0.000309,0.002494,9.616912
uk medvedevrussia,7.000000,0.000360,0.002854,9.365598
erikson love,3.000000,0.000154,0.001354,5.624231
erikson day,4.000000,0.000206,0.001746,5.587106
trending ny,13.000000,0.000668,0.004887,5.514141
vegas shooter,3.000000,0.000154,0.001354,9.146908
szechuan sauce,6.000000,0.000309,0.002494,9.146908
newyorkcomiccon nycc,5.000000,0.000257,0.002125,7.200998
newyorkcomiccon marvelcosplay,3.000000,0.000154,0.001354,9.840056
na que,3.000000,0.000154,0.001354,5.789721
washington st,3.000000,0.000154,0.001354,6.869641
episode coming,12.000000,0.000617,0.004560,6.893973
episode soonthehipnoticepodcastsnakes,9.000000,0.000463,0.003553,8.552201
episode ophidiophobia,9.000000,0.000463,0.003553,8.552201
appreciated lens,4.000000,0.000206,0.001746,8.543618
appreciated lorrys,4.000000,0.000206,0.001746,8.949083
canada thanksgiving,3.000000,0.000154,0.001354,7.457428
thanksgiving canada,7.000000,0.000360,0.002854,8.304726
north ride,4.000000,0.000206,0.001746,7.635911
north park,4.000000,0.000206,0.001746,5.931162
north america,4.000000,0.000206,0.001746,6.177295
north incident,4.000000,0.000206,0.001746,4.712749
north korea,5.000000,0.000257,0.002125,8.215729
north bergen,4.000000,0.000206,0.001746,8.552201
statue island,4.000000,0.000206,0.001746,7.674580
statue liberty,9.000000,0.000463,0.003553,9.354548
liberty city,6.000000,0.000309,0.002494,7.138974
liberty island,9.000000,0.000463,0.003553,8.117785
lens park,6.000000,0.000309,0.002494,7.506699
lens central,6.000000,0.000309,0.002494,7.825153
trader joes,3.000000,0.000154,0.001354,10.820885
bob corker,3.000000,0.000154,0.001354,8.992758
hudson river,3.000000,0.000154,0.001354,9.010776
degree weather,3.000000,0.000154,0.001354,7.419687
harvey weinstein,8.000000,0.000411,0.003207,8.032792
harvey weinsteins,4.000000,0.000206,0.001746,8.651831
nycdailypics manhattan,3.000000,0.000154,0.001354,7.656817
celebrating eagleacademynew,10.000000,0.000514,0.003894,8.324928
celebrating potential,10.000000,0.000514,0.003894,8.130772
celebrating promise,10.000000,0.000514,0.003894,8.255935
tag friend,4.000000,0.000206,0.001746,6.889059
tag memegod,4.000000,0.000206,0.001746,9.211447
tag crazyshit,4.000000,0.000206,0.001746,9.211447
moon celebration,3.000000,0.000154,0.001354,9.146908
varioususcities job,7.000000,0.000360,0.002854,5.093882
varioususcities great,4.000000,0.000206,0.001746,5.044265
varioususcities fit,4.000000,0.000206,0.001746,5.968855
varioususcities click,7.000000,0.000360,0.002854,6.180164
varioususcities apply,4.000000,0.000206,0.001746,6.000603
varioususcities details,3.000000,0.000154,0.001354,6.313695
varioususcities latest,3.000000,0.000154,0.001354,4.962317
nb stop,3.000000,0.000154,0.001354,4.570481
nb avenue,11.000000,0.000566,0.004229,6.763581
nb street,4.000000,0.000206,0.001746,4.835690
nb south,8.000000,0.000411,0.003207,6.473299
nb east,4.000000,0.000206,0.001746,5.443679
nb incident,3.000000,0.000154,0.001354,3.822071
nb station,6.000000,0.000309,0.002494,5.384256
nb cleared,3.000000,0.000154,0.001354,4.338287
nb exit,15.000000,0.000771,0.005528,5.853234
nb rte,4.000000,0.000206,0.001746,5.809139
nb bus,6.000000,0.000309,0.002494,6.522089
nb bridge,4.000000,0.000206,0.001746,6.077403
nb pennsylvania,6.000000,0.000309,0.002494,7.343069
nb north,4.000000,0.000206,0.001746,5.968204
nb nyack,4.000000,0.000206,0.001746,7.256058
nb truck,4.000000,0.000206,0.001746,7.032914
nb port,6.000000,0.000309,0.002494,6.745232
nb saugerties,4.000000,0.000206,0.001746,7.949205
nb routepulaski,4.000000,0.000206,0.001746,7.389589
nb skyway,4.000000,0.000206,0.001746,7.389589
nb authority,6.000000,0.000309,0.002494,7.343069
nb willis,5.000000,0.000257,0.002125,7.949205
nyack south,4.000000,0.000206,0.001746,7.671002
nyack incident,3.000000,0.000154,0.001354,5.712921
nyack exit,6.000000,0.000309,0.002494,6.827794
kiss storm,3.000000,0.000154,0.001354,9.029125
javits center,6.000000,0.000309,0.002494,8.209998
assistant manager,3.000000,0.000154,0.001354,6.726540
tdizzie u,3.000000,0.000154,0.001354,6.588390
political stunt,3.000000,0.000154,0.001354,7.588764
tonights game,4.000000,0.000206,0.001746,6.388086
thetrumpreport donald,3.000000,0.000154,0.001354,8.507250
donald trump,7.000000,0.000360,0.002854,6.767858
mission food,3.000000,0.000154,0.001354,7.853323
mission chinese,3.000000,0.000154,0.001354,9.329230
friendly reminder,4.000000,0.000206,0.001746,8.805982
hockey team,3.000000,0.000154,0.001354,5.858040
hockey looks,3.000000,0.000154,0.001354,6.581959
civilizedengr lanijdav,3.000000,0.000154,0.001354,10.820885
civilizedengr carvalheucilene,3.000000,0.000154,0.001354,10.820885
civilizedengr feyzakoran,3.000000,0.000154,0.001354,10.820885
lanijdav carvalheucilene,3.000000,0.000154,0.001354,10.820885
lanijdav feyzakoran,3.000000,0.000154,0.001354,10.820885
carvalheucilene feyzakoran,3.000000,0.000154,0.001354,10.820885
holy fuck,4.000000,0.000206,0.001746,6.246174
trains running,3.000000,0.000154,0.001354,8.412939
trains rarely,3.000000,0.000154,0.001354,10.022377
trains schedule,3.000000,0.000154,0.001354,9.840056
moma art,4.000000,0.000206,0.001746,7.153059
moma museum,6.000000,0.000309,0.002494,8.189796
moma modern,4.000000,0.000206,0.001746,8.438257
sold tickets,3.000000,0.000154,0.001354,7.324377
ice cream,4.000000,0.000206,0.001746,8.794932
truck secaucus,7.000000,0.000360,0.002854,9.077915
truck routepulaski,7.000000,0.000360,0.002854,9.616912
truck skyway,7.000000,0.000360,0.002854,9.616912
indigenouspeoplesday correct,3.000000,0.000154,0.001354,8.299610
cooperstown ny,3.000000,0.000154,0.001354,5.893631
smart stunning,4.000000,0.000206,0.001746,8.335978
fox news,7.000000,0.000360,0.002854,7.619300
glenmont ny,3.000000,0.000154,0.001354,5.893631
peanut butter,3.000000,0.000154,0.001354,9.685905
japanese company,3.000000,0.000154,0.001354,8.048296
written mag,5.000000,0.000257,0.002125,8.884544
written opus,5.000000,0.000257,0.002125,9.018075
written acaseonline,6.000000,0.000309,0.002494,9.354548
desales media,3.000000,0.000154,0.001354,8.308579
starbucks job,4.000000,0.000206,0.001746,4.362416
starbucks ny,6.000000,0.000309,0.002494,4.740952
starbucks team,3.000000,0.000154,0.001354,5.478551
starbucks latest,3.000000,0.000154,0.001354,4.790467
senjohnmccain ur,3.000000,0.000154,0.001354,7.642831
consistent support,4.000000,0.000206,0.001746,7.602009
consistent wonder,4.000000,0.000206,0.001746,8.422990
consistent behold,4.000000,0.000206,0.001746,9.568122
makeithappenmonday lost,3.000000,0.000154,0.001354,8.317629
scott pruitt,5.000000,0.000257,0.002125,9.503583
vivaciousdede jemelehill,3.000000,0.000154,0.001354,9.973587
protest think,3.000000,0.000154,0.001354,4.617001
viralvideo trending,3.000000,0.000154,0.001354,8.687376
fat ass,3.000000,0.000154,0.001354,6.844323
horror film,3.000000,0.000154,0.001354,7.265537
horror horrormovies,3.000000,0.000154,0.001354,9.211447
deserves dead,3.000000,0.000154,0.001354,6.844323
beltsystemshoreparkway exit,8.000000,0.000411,0.003207,7.115476
beltsystemshoreparkway eb,8.000000,0.000411,0.003207,7.930513
beltsystemshoreparkway flatbush,4.000000,0.000206,0.001746,9.146908
beltsystemshoreparkway knapp,4.000000,0.000206,0.001746,9.434590
flatbush avenue,4.000000,0.000206,0.001746,7.642831
flatbush north,4.000000,0.000206,0.001746,7.859054
lane blocked,7.000000,0.000360,0.002854,8.694923
debt white,4.000000,0.000206,0.001746,6.807509
debt black,4.000000,0.000206,0.001746,7.051963
debt living,4.000000,0.000206,0.001746,7.729842
cardi b,3.000000,0.000154,0.001354,7.942936
belt eb,3.000000,0.000154,0.001354,7.642831
belt pkwy,3.000000,0.000154,0.001354,10.022377
pkwy eb,3.000000,0.000154,0.001354,7.419687
knapp street,4.000000,0.000206,0.001746,7.014222
knapp parkway,4.000000,0.000206,0.001746,9.116137
knapp rockaway,4.000000,0.000206,0.001746,10.127738
fix problem,4.000000,0.000206,0.001746,7.453589
native american,3.000000,0.000154,0.001354,7.408638
customer service,3.000000,0.000154,0.001354,8.433142
mlb subscribe,3.000000,0.000154,0.001354,9.029125
ritual tie,4.000000,0.000206,0.001746,10.127738
ritual tying,4.000000,0.000206,0.001746,10.533203
ritual ceremony,4.000000,0.000206,0.001746,10.127738
tie tying,4.000000,0.000206,0.001746,10.127738
tie ceremony,4.000000,0.000206,0.001746,9.722273
tie eagleacademynew,4.000000,0.000206,0.001746,8.874975
tying thank,4.000000,0.000206,0.001746,7.294524
tying ceremony,4.000000,0.000206,0.001746,10.127738
tying eagleacademynew,4.000000,0.000206,0.001746,9.280440
ceremony thank,4.000000,0.000206,0.001746,6.889059
ceremony eagleacademynew,4.000000,0.000206,0.001746,8.874975
ceremony gentlemennpsvoices,4.000000,0.000206,0.001746,10.127738
eagleacademynew thank,4.000000,0.000206,0.001746,6.041761
eagleacademynew gentlemennpsvoices,4.000000,0.000206,0.001746,9.280440
eagleacademynew eafnyc,4.000000,0.000206,0.001746,9.280440
eagleacademynew scholars,10.000000,0.000514,0.003894,9.280440
gentlemennpsvoices eafnyc,4.000000,0.000206,0.001746,10.533203
services job,3.000000,0.000154,0.001354,5.227413
gop return,3.000000,0.000154,0.001354,7.186227
showing love,3.000000,0.000154,0.001354,5.113405
todos los,4.000000,0.000206,0.001746,7.800460
msnbc business,3.000000,0.000154,0.001354,8.364149
msnbc nicole,3.000000,0.000154,0.001354,9.616912
scream god,3.000000,0.000154,0.001354,7.729842
kara walker,5.000000,0.000257,0.002125,10.310059
kara sikkemajenkins,5.000000,0.000257,0.002125,10.310059
walker sikkemajenkins,5.000000,0.000257,0.002125,10.310059
bushwick brooklyn,3.000000,0.000154,0.001354,6.539600
authors hypem,3.000000,0.000154,0.001354,9.799234
potential eagleacademynew,10.000000,0.000514,0.003894,8.749811
potential scholars,10.000000,0.000514,0.003894,9.086284
isles stlblues,5.000000,0.000257,0.002125,6.949684
isles phdeepapnia,3.000000,0.000154,0.001354,5.068312
box office,3.000000,0.000154,0.001354,7.642831
healthfirst job,3.000000,0.000154,0.001354,5.920561
healthfirst team,3.000000,0.000154,0.001354,7.324377
healthfirst latest,3.000000,0.000154,0.001354,6.636293
jefferson street,6.000000,0.000309,0.002494,7.419687
jefferson station,6.000000,0.000309,0.002494,7.562788
jefferson morgan,6.000000,0.000309,0.002494,9.521602
morgan avenue,6.000000,0.000309,0.002494,7.729842
morgan station,6.000000,0.000309,0.002494,6.956652
morgan cleared,3.000000,0.000154,0.001354,5.910684
indie film,4.000000,0.000206,0.001746,8.651831
fulton street,4.000000,0.000206,0.001746,7.196544
fulton plaza,4.000000,0.000206,0.001746,9.393768
fulton cadman,4.000000,0.000206,0.001746,10.086916
cadman west,4.000000,0.000206,0.001746,8.295156
cadman plaza,4.000000,0.000206,0.001746,9.393768
aim wasnt,3.000000,0.000154,0.001354,7.699989
crzwdjk eclisham,3.000000,0.000154,0.001354,10.310059
andrew davis,4.000000,0.000206,0.001746,9.904594
unwomenasia unwomen,4.000000,0.000206,0.001746,10.533203
unwomenasia jokowi,4.000000,0.000206,0.001746,10.533203
unwomenasia unwomenindia,4.000000,0.000206,0.001746,10.533203
unwomen jokowi,4.000000,0.000206,0.001746,10.533203
unwomen unwomenindia,4.000000,0.000206,0.001746,10.533203
unwomen wahidfoundation,4.000000,0.000206,0.001746,10.533203
jokowi unwomenindia,4.000000,0.000206,0.001746,10.533203
jokowi wahidfoundation,4.000000,0.000206,0.001746,10.533203
jokowi miwaunwomen,4.000000,0.000206,0.001746,10.533203
unwomenindia wahidfoundation,4.000000,0.000206,0.001746,10.533203
unwomenindia miwaunwomen,4.000000,0.000206,0.001746,10.533203
unwomenindia momi,4.000000,0.000206,0.001746,10.310059
wahidfoundation miwaunwomen,4.000000,0.000206,0.001746,10.533203
wahidfoundation momi,4.000000,0.000206,0.001746,10.310059
wahidfoundation harmd,4.000000,0.000206,0.001746,10.533203
miwaunwomen bad,4.000000,0.000206,0.001746,7.671002
miwaunwomen momi,4.000000,0.000206,0.001746,10.310059
miwaunwomen harmd,4.000000,0.000206,0.001746,10.533203
momi bad,4.000000,0.000206,0.001746,7.447858
momi harmd,4.000000,0.000206,0.001746,10.310059
harmd bad,4.000000,0.000206,0.001746,7.671002
bruinsfam nhlbruins,4.000000,0.000206,0.001746,10.533203
bruinsfam nhl,4.000000,0.000206,0.001746,9.973587
nhl nhlbruins,3.000000,0.000154,0.001354,9.685905
parkway exit,4.000000,0.000206,0.001746,6.103875
parkway rte,6.000000,0.000309,0.002494,7.787001
parkway taconic,4.000000,0.000206,0.001746,8.710672
samstein sam,3.000000,0.000154,0.001354,9.521602
army update,6.000000,0.000309,0.002494,8.859226
peacefully protesting,3.000000,0.000154,0.001354,8.859226
sewardjr steelers,4.000000,0.000206,0.001746,10.310059
bank boycotteverythingtrump,3.000000,0.000154,0.001354,8.222319
bank acc,3.000000,0.000154,0.001354,9.521602
seasonal associate,5.000000,0.000257,0.002125,8.559122
seasonal sales,5.000000,0.000257,0.002125,8.479079
homeboys gonna,4.000000,0.000206,0.001746,7.476846
homeboys likeget,4.000000,0.000206,0.001746,10.533203
supervisor store,4.000000,0.000206,0.001746,7.445005
supervisor management,3.000000,0.000154,0.001354,8.255935
supervisor trainee,3.000000,0.000154,0.001354,9.722273
empire state,6.000000,0.000309,0.002494,7.918243
empire building,4.000000,0.000206,0.001746,8.587293
hundreds students,3.000000,0.000154,0.001354,8.923765
hundreds notre,3.000000,0.000154,0.001354,10.022377
hundreds dame,3.000000,0.000154,0.001354,10.022377
jv home,3.000000,0.000154,0.001354,6.908862
northline sb,4.000000,0.000206,0.001746,7.729842
northline station,4.000000,0.000206,0.001746,7.562788
