Number of words,51096
Number of unique words,4424
Average word frequency,11.549729
Entropy,7.655637

Word,Frequency,Proportion,Entropy Term
monmouth,3,0.000059,0.000572
fries,3,0.000059,0.000572
sucks,12,0.000235,0.001963
metal,4,0.000078,0.000740
towel,3,0.000059,0.000572
raining,3,0.000059,0.000572
tribe,5,0.000098,0.000903
nys,3,0.000059,0.000572
practically,3,0.000059,0.000572
pipe,3,0.000059,0.000572
murrow,13,0.000254,0.002106
globalnews,3,0.000059,0.000572
yessssss,4,0.000078,0.000740
reckless,3,0.000059,0.000572
exposing,4,0.000078,0.000740
np,3,0.000059,0.000572
frank,3,0.000059,0.000572
ear,3,0.000059,0.000572
tiene,5,0.000098,0.000903
muchas,3,0.000059,0.000572
flesh,3,0.000059,0.000572
cumshot,3,0.000059,0.000572
incall,5,0.000098,0.000903
madonna,6,0.000117,0.001063
active,3,0.000059,0.000572
fame,3,0.000059,0.000572
instagram,9,0.000176,0.001523
dust,3,0.000059,0.000572
scouts,5,0.000098,0.000903
balls,6,0.000117,0.001063
indigenouspeopleday,4,0.000078,0.000740
boost,3,0.000059,0.000572
download,3,0.000059,0.000572
sosofiareyes,5,0.000098,0.000903
cecilialuna,3,0.000059,0.000572
blocking,3,0.000059,0.000572
delivery,5,0.000098,0.000903
thou,3,0.000059,0.000572
blast,7,0.000137,0.001219
truck,11,0.000215,0.001818
waited,3,0.000059,0.000572
thor,3,0.000059,0.000572
characters,6,0.000117,0.001063
rizzo,4,0.000078,0.000740
owner,7,0.000137,0.001219
realjerryjones,3,0.000059,0.000572
murder,4,0.000078,0.000740
fandom,4,0.000078,0.000740
captions,3,0.000059,0.000572
pain,4,0.000078,0.000740
sacrifice,3,0.000059,0.000572
volver,3,0.000059,0.000572
machine,10,0.000196,0.001671
smell,7,0.000137,0.001219
ouch,6,0.000117,0.001063
bear,5,0.000098,0.000903
select,3,0.000059,0.000572
ambrenlynn,3,0.000059,0.000572
kelela,3,0.000059,0.000572
pamelachougne,5,0.000098,0.000903
msnbc,3,0.000059,0.000572
mistake,6,0.000117,0.001063
jackson,9,0.000176,0.001523
clap,8,0.000157,0.001372
carpet,5,0.000098,0.000903
roof,3,0.000059,0.000572
storyline,3,0.000059,0.000572
quicker,4,0.000078,0.000740
plain,3,0.000059,0.000572
catching,5,0.000098,0.000903
sooner,4,0.000078,0.000740
celebration,6,0.000117,0.001063
bella,3,0.000059,0.000572
mothers,3,0.000059,0.000572
relatable,4,0.000078,0.000740
yankeesvsindians,3,0.000059,0.000572
heads,6,0.000117,0.001063
option,3,0.000059,0.000572
vida,5,0.000098,0.000903
kfcbarstool,6,0.000117,0.001063
pasta,3,0.000059,0.000572
champagne,5,0.000098,0.000903
aaron,26,0.000509,0.003859
rodgers,4,0.000078,0.000740
vegan,6,0.000117,0.001063
stores,3,0.000059,0.000572
metrorichmondyd,4,0.000078,0.000740
vikings,5,0.000098,0.000903
century,3,0.000059,0.000572
toes,3,0.000059,0.000572
asleep,3,0.000059,0.000572
craving,4,0.000078,0.000740
televisionblue,3,0.000059,0.000572
lake,7,0.000137,0.001219
willy,3,0.000059,0.000572
joking,3,0.000059,0.000572
maine,3,0.000059,0.000572
fri,3,0.000059,0.000572
table,3,0.000059,0.000572
hrs,5,0.000098,0.000903
styling,3,0.000059,0.000572
sevy,10,0.000196,0.001671
robert,5,0.000098,0.000903
motive,3,0.000059,0.000572
court,4,0.000078,0.000740
photographed,3,0.000059,0.000572
duck,3,0.000059,0.000572
dollar,5,0.000098,0.000903
fruit,4,0.000078,0.000740
lmaooooo,4,0.000078,0.000740
nyy,6,0.000117,0.001063
mlb,18,0.000352,0.002801
thousands,3,0.000059,0.000572
agents,4,0.000078,0.000740
fail,4,0.000078,0.000740
crimes,3,0.000059,0.000572
memorable,3,0.000059,0.000572
debt,3,0.000059,0.000572
complaining,3,0.000059,0.000572
proves,3,0.000059,0.000572
write,4,0.000078,0.000740
clips,4,0.000078,0.000740
damned,3,0.000059,0.000572
tries,3,0.000059,0.000572
postseason,5,0.000098,0.000903
speed,4,0.000078,0.000740
medical,6,0.000117,0.001063
shoutout,3,0.000059,0.000572
victor,5,0.000098,0.000903
appear,3,0.000059,0.000572
pienso,3,0.000059,0.000572
creating,4,0.000078,0.000740
liluzivert,3,0.000059,0.000572
nada,3,0.000059,0.000572
nose,3,0.000059,0.000572
extremely,8,0.000157,0.001372
rice,3,0.000059,0.000572
tianshuchen,3,0.000059,0.000572
nick,3,0.000059,0.000572
powers,5,0.000098,0.000903
ashamed,5,0.000098,0.000903
dccomics,4,0.000078,0.000740
lip,3,0.000059,0.000572
porque,4,0.000078,0.000740
jedi,11,0.000215,0.001818
trailer,17,0.000333,0.002664
costume,6,0.000117,0.001063
constantly,4,0.000078,0.000740
sweatshirt,3,0.000059,0.000572
facetime,4,0.000078,0.000740
philip,5,0.000098,0.000903
shive,5,0.000098,0.000903
reviews,3,0.000059,0.000572
plaza,8,0.000157,0.001372
edge,6,0.000117,0.001063
sudden,4,0.000078,0.000740
physically,6,0.000117,0.001063
ty,5,0.000098,0.000903
innings,4,0.000078,0.000740
michaelrapaport,3,0.000059,0.000572
specific,3,0.000059,0.000572
inevitably,3,0.000059,0.000572
deadly,5,0.000098,0.000903
mcmythead,11,0.000215,0.001818
ladybuggedhc,11,0.000215,0.001818
reefermcgee,11,0.000215,0.001818
rolling,3,0.000059,0.000572
timeline,3,0.000059,0.000572
awareness,7,0.000137,0.001219
gorgeous,12,0.000235,0.001963
assassin,4,0.000078,0.000740
landing,3,0.000059,0.000572
bitter,3,0.000059,0.000572
mcpheema,4,0.000078,0.000740
hidisclothesure,4,0.000078,0.000740
ps,5,0.000098,0.000903
disclothesure,5,0.000098,0.000903
tl,5,0.000098,0.000903
evil,7,0.000137,0.001219
wire,3,0.000059,0.000572
quero,3,0.000059,0.000572
andor,3,0.000059,0.000572
nyfw,11,0.000215,0.001818
jarrett,3,0.000059,0.000572
oscar,5,0.000098,0.000903
calls,8,0.000157,0.001372
bennett,3,0.000059,0.000572
justice,5,0.000098,0.000903
hank,3,0.000059,0.000572
connor,4,0.000078,0.000740
nuestra,3,0.000059,0.000572
weekly,3,0.000059,0.000572
masks,3,0.000059,0.000572
btstwt,4,0.000078,0.000740
worry,8,0.000157,0.001372
amanda,3,0.000059,0.000572
champ,5,0.000098,0.000903
cutting,4,0.000078,0.000740
treated,3,0.000059,0.000572
diff,5,0.000098,0.000903
convinced,4,0.000078,0.000740
memo,3,0.000059,0.000572
canadians,3,0.000059,0.000572
piss,3,0.000059,0.000572
yum,5,0.000098,0.000903
phones,6,0.000117,0.001063
picking,7,0.000137,0.001219
jeopardy,7,0.000137,0.001219
badass,3,0.000059,0.000572
spears,3,0.000059,0.000572
zone,9,0.000176,0.001523
graffiti,3,0.000059,0.000572
favorites,3,0.000059,0.000572
javits,3,0.000059,0.000572
alexianeoff,3,0.000059,0.000572
ne,3,0.000059,0.000572
wrestling,3,0.000059,0.000572
bobby,7,0.000137,0.001219
tool,3,0.000059,0.000572
advertisers,3,0.000059,0.000572
delete,6,0.000117,0.001063
cos,4,0.000078,0.000740
jim,3,0.000059,0.000572
showing,8,0.000157,0.001372
nuit,3,0.000059,0.000572
tavern,6,0.000117,0.001063
present,4,0.000078,0.000740
spoon,3,0.000059,0.000572
hed,5,0.000098,0.000903
neal,3,0.000059,0.000572
scale,3,0.000059,0.000572
hike,4,0.000078,0.000740
tools,3,0.000059,0.000572
kissing,4,0.000078,0.000740
drag,5,0.000098,0.000903
adorable,3,0.000059,0.000572
wth,3,0.000059,0.000572
ted,3,0.000059,0.000572
comeback,3,0.000059,0.000572
mileycyrus,3,0.000059,0.000572
commit,3,0.000059,0.000572
pics,11,0.000215,0.001818
goooo,4,0.000078,0.000740
dave,4,0.000078,0.000740
hosting,3,0.000059,0.000572
flights,3,0.000059,0.000572
anthraxjones,4,0.000078,0.000740
pretending,3,0.000059,0.000572
abc,7,0.000137,0.001219
access,4,0.000078,0.000740
homie,4,0.000078,0.000740
northern,5,0.000098,0.000903
ran,3,0.000059,0.000572
sewer,3,0.000059,0.000572
heat,3,0.000059,0.000572
snowflake,3,0.000059,0.000572
ajaromano,5,0.000098,0.000903
imaginarycircus,5,0.000098,0.000903
hicks,10,0.000196,0.001671
oil,3,0.000059,0.000572
billy,3,0.000059,0.000572
suggest,3,0.000059,0.000572
kgbist,4,0.000078,0.000740
congressman,3,0.000059,0.000572
pear,3,0.000059,0.000572
doinks,3,0.000059,0.000572
venue,5,0.000098,0.000903
bushwick,4,0.000078,0.000740
included,3,0.000059,0.000572
th,7,0.000137,0.001219
decade,3,0.000059,0.000572
ahh,3,0.000059,0.000572
mguhnzy,3,0.000059,0.000572
potato,4,0.000078,0.000740
discussions,3,0.000059,0.000572
doll,3,0.000059,0.000572
accepting,3,0.000059,0.000572
allowed,10,0.000196,0.001671
valuable,3,0.000059,0.000572
prof,3,0.000059,0.000572
gala,3,0.000059,0.000572
theknotgala,4,0.000078,0.000740
kelley,3,0.000059,0.000572
erniemass,3,0.000059,0.000572
remind,3,0.000059,0.000572
verified,4,0.000078,0.000740
foxyjazzabelle,3,0.000059,0.000572
abstract,3,0.000059,0.000572
blowing,4,0.000078,0.000740
floyd,3,0.000059,0.000572
changing,4,0.000078,0.000740
lent,3,0.000059,0.000572
pleased,3,0.000059,0.000572
clutch,3,0.000059,0.000572
situations,3,0.000059,0.000572
rockin,3,0.000059,0.000572
intermission,3,0.000059,0.000572
salad,7,0.000137,0.001219
regardless,3,0.000059,0.000572
cried,3,0.000059,0.000572
rly,3,0.000059,0.000572
didi,3,0.000059,0.000572
yell,3,0.000059,0.000572
hyped,4,0.000078,0.000740
swag,4,0.000078,0.000740
bubble,3,0.000059,0.000572
dem,3,0.000059,0.000572
atleast,3,0.000059,0.000572
babybombers,3,0.000059,0.000572
opera,6,0.000117,0.001063
bauer,23,0.000450,0.003469
nyu,3,0.000059,0.000572
riodesigns,4,0.000078,0.000740
babyyyyyyy,3,0.000059,0.000572
presidente,3,0.000059,0.000572
yana,3,0.000059,0.000572
cooking,9,0.000176,0.001523
army,4,0.000078,0.000740
levels,3,0.000059,0.000572
strategy,3,0.000059,0.000572
anti,4,0.000078,0.000740
ai,4,0.000078,0.000740
pour,4,0.000078,0.000740
chubby,3,0.000059,0.000572
adventure,5,0.000098,0.000903
camulust,3,0.000059,0.000572
breathe,3,0.000059,0.000572
angle,6,0.000117,0.001063
naruto,3,0.000059,0.000572
pointing,3,0.000059,0.000572
goyankees,5,0.000098,0.000903
houston,3,0.000059,0.000572
disagree,3,0.000059,0.000572
jimmy,5,0.000098,0.000903
samesadecho,3,0.000059,0.000572
tasty,5,0.000098,0.000903
jackie,3,0.000059,0.000572
pat,4,0.000078,0.000740
houstonrockets,5,0.000098,0.000903
thegarden,5,0.000098,0.000903
wilson,3,0.000059,0.000572
privilege,3,0.000059,0.000572
concerned,3,0.000059,0.000572
soo,5,0.000098,0.000903
corporation,3,0.000059,0.000572
elgort,3,0.000059,0.000572
knicks,18,0.000352,0.002801
beyonce,3,0.000059,0.000572
traitordon,3,0.000059,0.000572
samsungmobileus,4,0.000078,0.000740
icon,6,0.000117,0.001063
chef,6,0.000117,0.001063
visited,4,0.000078,0.000740
lonely,3,0.000059,0.000572
yummy,3,0.000059,0.000572
smoked,3,0.000059,0.000572
goodnight,3,0.000059,0.000572
represent,4,0.000078,0.000740
lincolntunnel,3,0.000059,0.000572
apologize,5,0.000098,0.000903
snow,3,0.000059,0.000572
passed,3,0.000059,0.000572
modellife,4,0.000078,0.000740
source,3,0.000059,0.000572
bands,3,0.000059,0.000572
owe,4,0.000078,0.000740
youand,3,0.000059,0.000572
authority,8,0.000157,0.001372
comfy,3,0.000059,0.000572
offering,3,0.000059,0.000572
routine,4,0.000078,0.000740
hometown,3,0.000059,0.000572
lmfaoooooo,3,0.000059,0.000572
juddlegum,3,0.000059,0.000572
hustle,3,0.000059,0.000572
theunionleague,6,0.000117,0.001063
episodes,7,0.000137,0.001219
autism,3,0.000059,0.000572
eres,3,0.000059,0.000572
brooke,8,0.000157,0.001372
marcus,5,0.000098,0.000903
shame,4,0.000078,0.000740
japanese,3,0.000059,0.000572
bottomless,3,0.000059,0.000572
brunch,3,0.000059,0.000572
author,3,0.000059,0.000572
maggie,3,0.000059,0.000572
technically,5,0.000098,0.000903
doctor,3,0.000059,0.000572
standwithjemelehill,5,0.000098,0.000903
iamantiwar,3,0.000059,0.000572
cdawookie,3,0.000059,0.000572
repbarbaralee,4,0.000078,0.000740
porter,3,0.000059,0.000572
bts,5,0.000098,0.000903
birns,3,0.000059,0.000572
properties,3,0.000059,0.000572
gruden,3,0.000059,0.000572
pissing,3,0.000059,0.000572
brantley,3,0.000059,0.000572
antisocial,3,0.000059,0.000572
lesson,4,0.000078,0.000740
hypocrisy,6,0.000117,0.001063
statue,6,0.000117,0.001063
forgiving,3,0.000059,0.000572
documentary,4,0.000078,0.000740
amigo,3,0.000059,0.000572
gaming,4,0.000078,0.000740
mikeyefrain,4,0.000078,0.000740
yesssss,3,0.000059,0.000572
mtbarra,3,0.000059,0.000572
chevy,3,0.000059,0.000572
steadysoul,5,0.000098,0.000903
criminal,6,0.000117,0.001063
cest,6,0.000117,0.001063
vrai,3,0.000059,0.000572
pire,3,0.000059,0.000572
traiter,3,0.000059,0.000572
gens,3,0.000059,0.000572
fils,3,0.000059,0.000572
pute,3,0.000059,0.000572
martes,3,0.000059,0.000572
customer,5,0.000098,0.000903
toasted,3,0.000059,0.000572
oktoberfest,5,0.000098,0.000903
actor,3,0.000059,0.000572
spiritual,6,0.000117,0.001063
sing,5,0.000098,0.000903
silent,6,0.000117,0.001063
interracial,3,0.000059,0.000572
catsofinstagram,5,0.000098,0.000903
democrats,3,0.000059,0.000572
blysx,3,0.000059,0.000572
teen,5,0.000098,0.000903
version,5,0.000098,0.000903
chosen,3,0.000059,0.000572
ja,3,0.000059,0.000572
dna,4,0.000078,0.000740
ft,5,0.000098,0.000903
thai,4,0.000078,0.000740
goin,3,0.000059,0.000572
lmfaooooooo,4,0.000078,0.000740
revenge,4,0.000078,0.000740
sec,3,0.000059,0.000572
duo,3,0.000059,0.000572
marriage,3,0.000059,0.000572
exact,5,0.000098,0.000903
score,9,0.000176,0.001523
wasted,4,0.000078,0.000740
comiccon,3,0.000059,0.000572
celebrating,3,0.000059,0.000572
attorney,3,0.000059,0.000572
bff,3,0.000059,0.000572
busscro,3,0.000059,0.000572
flashback,3,0.000059,0.000572
brooklynpoetsyawp,7,0.000137,0.001219
hardest,3,0.000059,0.000572
nite,3,0.000059,0.000572
slept,4,0.000078,0.000740
samidahling,3,0.000059,0.000572
madonnacharts,3,0.000059,0.000572
madonnanation,3,0.000059,0.000572
madonnaworld,3,0.000059,0.000572
nikki,5,0.000098,0.000903
ivy,4,0.000078,0.000740
rtdna,4,0.000078,0.000740
fastball,3,0.000059,0.000572
chinatown,3,0.000059,0.000572
defensive,3,0.000059,0.000572
recognized,3,0.000059,0.000572
platform,4,0.000078,0.000740
organization,5,0.000098,0.000903
named,4,0.000078,0.000740
lemonade,3,0.000059,0.000572
fraunces,5,0.000098,0.000903
thegiftedonfox,7,0.000137,0.001219
johngreen,3,0.000059,0.000572
kneeling,5,0.000098,0.000903
peaceful,4,0.000078,0.000740
shorty,3,0.000059,0.000572
davidduchovny,3,0.000059,0.000572
perfectly,4,0.000078,0.000740
geez,3,0.000059,0.000572
wings,3,0.000059,0.000572
nilcinhalee,4,0.000078,0.000740
marcelofigueras,3,0.000059,0.000572
waves,3,0.000059,0.000572
premiere,3,0.000059,0.000572
jenny,5,0.000098,0.000903
favor,3,0.000059,0.000572
restoration,3,0.000059,0.000572
thelastjedi,22,0.000431,0.003337
kitten,3,0.000059,0.000572
slim,3,0.000059,0.000572
articles,3,0.000059,0.000572
noir,3,0.000059,0.000572
dildo,3,0.000059,0.000572
pappardella,3,0.000059,0.000572
melania,8,0.000157,0.001372
chances,3,0.000059,0.000572
spider,4,0.000078,0.000740
kit,3,0.000059,0.000572
fever,3,0.000059,0.000572
equality,3,0.000059,0.000572
signed,3,0.000059,0.000572
cheddar,3,0.000059,0.000572
innovation,3,0.000059,0.000572
jcorptm,3,0.000059,0.000572
nycccosplay,3,0.000059,0.000572
goodness,3,0.000059,0.000572
voted,4,0.000078,0.000740
pc,4,0.000078,0.000740
bothered,4,0.000078,0.000740
carrie,3,0.000059,0.000572
idol,3,0.000059,0.000572
toddfather,8,0.000157,0.001372
frazier,8,0.000157,0.001372
woke,10,0.000196,0.001671
urshela,6,0.000117,0.001063
allrise,8,0.000157,0.001372
tuned,5,0.000098,0.000903
lucifer,3,0.000059,0.000572
skypesex,4,0.000078,0.000740
invite,4,0.000078,0.000740
wise,3,0.000059,0.000572
childhood,3,0.000059,0.000572
nyyvscle,3,0.000059,0.000572
samantha,4,0.000078,0.000740
titans,3,0.000059,0.000572
spoke,3,0.000059,0.000572
bedford,16,0.000313,0.002527
clevsnyy,5,0.000098,0.000903
xavierdleau,4,0.000078,0.000740
variety,3,0.000059,0.000572
comin,4,0.000078,0.000740
ginger,4,0.000078,0.000740
greens,3,0.000059,0.000572
value,3,0.000059,0.000572
marsha,3,0.000059,0.000572
moveoctober,3,0.000059,0.000572
caribbean,5,0.000098,0.000903
ninja,3,0.000059,0.000572
forcing,3,0.000059,0.000572
jordanrussellny,5,0.000098,0.000903
chrisklemens,5,0.000098,0.000903
roommate,3,0.000059,0.000572
generational,3,0.000059,0.000572
zeke,3,0.000059,0.000572
restaurants,3,0.000059,0.000572
lizthelemur,3,0.000059,0.000572
mega,3,0.000059,0.000572
nukes,3,0.000059,0.000572
homies,3,0.000059,0.000572
goooooo,3,0.000059,0.000572
exclusively,3,0.000059,0.000572
lyft,3,0.000059,0.000572
unnecessary,3,0.000059,0.000572
concerts,3,0.000059,0.000572
syrup,3,0.000059,0.000572
hillaryclinton,4,0.000078,0.000740
donor,3,0.000059,0.000572
dignity,3,0.000059,0.000572
definition,3,0.000059,0.000572
rightviewpoint,4,0.000078,0.000740
azygoslobe,4,0.000078,0.000740
scrowder,5,0.000098,0.000903
dineshdsouza,5,0.000098,0.000903
laundry,4,0.000078,0.000740
outlanderstarz,6,0.000117,0.001063
supergirl,54,0.001057,0.007242
rwjsalem,6,0.000117,0.001063
thumbsdown,3,0.000059,0.000572
mnf,4,0.000078,0.000740
listened,5,0.000098,0.000903
bigotry,4,0.000078,0.000740
irony,3,0.000059,0.000572
elcazacarpincho,3,0.000059,0.000572
dialogue,4,0.000078,0.000740
bust,4,0.000078,0.000740
outfit,4,0.000078,0.000740
caps,6,0.000117,0.001063
television,3,0.000059,0.000572
jong,4,0.000078,0.000740
facing,3,0.000059,0.000572
sailor,3,0.000059,0.000572
melissabenoist,38,0.000744,0.005358
thumbs,3,0.000059,0.000572
daughter,8,0.000157,0.001372
baueroutage,6,0.000117,0.001063
latte,3,0.000059,0.000572
breaks,5,0.000098,0.000903
reform,3,0.000059,0.000572
remix,3,0.000059,0.000572
windows,3,0.000059,0.000572
unfortunately,5,0.000098,0.000903
malone,3,0.000059,0.000572
kluber,3,0.000059,0.000572
youlovelinette,3,0.000059,0.000572
ng,4,0.000078,0.000740
gawd,3,0.000059,0.000572
opener,4,0.000078,0.000740
cameras,3,0.000059,0.000572
nassau,4,0.000078,0.000740
cr,16,0.000313,0.002527
routecommunipaw,4,0.000078,0.000740
sza,6,0.000117,0.001063
mvp,7,0.000137,0.001219
voiceblinds,9,0.000176,0.001523
fandango,7,0.000137,0.001219
francona,3,0.000059,0.000572
silk,4,0.000078,0.000740
anniefofani,3,0.000059,0.000572
ajamubaraka,3,0.000059,0.000572
cordeliers,3,0.000059,0.000572
natcounterpunch,3,0.000059,0.000572
nicmerevans,3,0.000059,0.000572
evagolinger,3,0.000059,0.000572
rianjohnson,3,0.000059,0.000572
opens,3,0.000059,0.000572
sleeve,4,0.000078,0.000740
pettiness,3,0.000059,0.000572
elainewelteroth,4,0.000078,0.000740
burning,6,0.000117,0.001063
nd,5,0.000098,0.000903
supgirl,12,0.000235,0.001963
jakemartinez,5,0.000098,0.000903
wikipedia,4,0.000078,0.000740
soap,3,0.000059,0.000572
kat,3,0.000059,0.000572
kara,16,0.000313,0.002527
realmelina,7,0.000137,0.001219
divas,5,0.000098,0.000903
championship,5,0.000098,0.000903
smack,3,0.000059,0.000572
brianstelter,3,0.000059,0.000572
pod,3,0.000059,0.000572
lilsarahcha,3,0.000059,0.000572
upstanders,3,0.000059,0.000572
chyleigh,15,0.000294,0.002388
cynthiarfsays,3,0.000059,0.000572
flatbush,3,0.000059,0.000572
producer,3,0.000059,0.000572
everythingjk,6,0.000117,0.001063
possibly,3,0.000059,0.000572
masikakalysha,3,0.000059,0.000572
lhhh,24,0.000470,0.003600
outs,4,0.000078,0.000740
blakeshelton,5,0.000098,0.000903
florida,3,0.000059,0.000572
tito,3,0.000059,0.000572
mehcadbrooks,14,0.000274,0.002247
odetteannable,5,0.000098,0.000903
sponsors,5,0.000098,0.000903
keyshia,3,0.000059,0.000572
exotic,3,0.000059,0.000572
hoes,3,0.000059,0.000572
starters,4,0.000078,0.000740
crown,3,0.000059,0.000572
esto,5,0.000098,0.000903
inners,3,0.000059,0.000572
mars,3,0.000059,0.000572
seconds,4,0.000078,0.000740
depression,3,0.000059,0.000572
supergirlstaff,20,0.000391,0.003071
whatshappening,5,0.000098,0.000903
kottu,6,0.000117,0.001063
roti,4,0.000078,0.000740
catco,4,0.000078,0.000740
hong,4,0.000078,0.000740
nyff,4,0.000078,0.000740
mikethemiz,6,0.000117,0.001063
pilot,3,0.000059,0.000572
quote,4,0.000078,0.000740
mac,6,0.000117,0.001063
spiders,3,0.000059,0.000572
capsbolts,4,0.000078,0.000740
allcaps,4,0.000078,0.000740
surely,3,0.000059,0.000572
serendipreads,4,0.000078,0.000740
direct,4,0.000078,0.000740
castro,4,0.000078,0.000740
ape,3,0.000059,0.000572
nationalgridus,3,0.000059,0.000572
paulhanlinjr,5,0.000098,0.000903
rubber,4,0.000078,0.000740
theme,5,0.000098,0.000903
brazy,4,0.000078,0.000740
lena,4,0.000078,0.000740
priorities,3,0.000059,0.000572
rounds,3,0.000059,0.000572
bih,3,0.000059,0.000572
hamillhimself,4,0.000078,0.000740
boo,7,0.000137,0.001219
taino,3,0.000059,0.000572
blocks,3,0.000059,0.000572
autocorrect,3,0.000059,0.000572
pizzabussymurdr,4,0.000078,0.000740
empire,5,0.000098,0.000903
derpachu,3,0.000059,0.000572
thejwittz,3,0.000059,0.000572
fultz,3,0.000059,0.000572
davidharewood,7,0.000137,0.001219
florianalima,6,0.000117,0.001063
nails,4,0.000078,0.000740
nonstop,3,0.000059,0.000572
unlikelywaystodealwithnorthkorea,5,0.000098,0.000903
acts,4,0.000078,0.000740
headley,6,0.000117,0.001063
depressing,4,0.000078,0.000740
disruptepreneur,4,0.000078,0.000740
hug,4,0.000078,0.000740
miz,3,0.000059,0.000572
reuniting,3,0.000059,0.000572
cutest,4,0.000078,0.000740
fists,3,0.000059,0.000572
rawindianapolis,4,0.000078,0.000740
happybirthday,3,0.000059,0.000572
isla,3,0.000059,0.000572
deneenborelli,3,0.000059,0.000572
tabletmag,5,0.000098,0.000903
karas,5,0.000098,0.000903
luciferonfox,3,0.000059,0.000572
wave,3,0.000059,0.000572
bizim,3,0.000059,0.000572
nomore,3,0.000059,0.000572
kahmil,3,0.000059,0.000572
feature,4,0.000078,0.000740
donna,5,0.000098,0.000903
karan,3,0.000059,0.000572
corny,4,0.000078,0.000740
rumors,3,0.000059,0.000572
josuecan,3,0.000059,0.000572
bigbangtheory,3,0.000059,0.000572
dalvo,3,0.000059,0.000572
browningmachine,3,0.000059,0.000572
bravotv,3,0.000059,0.000572
inappropriate,3,0.000059,0.000572
jonn,3,0.000059,0.000572
eww,5,0.000098,0.000903
undercover,3,0.000059,0.000572
verizonsupport,5,0.000098,0.000903
chivsmin,3,0.000059,0.000572
verizonfios,5,0.000098,0.000903
gardy,3,0.000059,0.000572
androboros,4,0.000078,0.000740
dkny,4,0.000078,0.000740
bluepurplerain,4,0.000078,0.000740
jordan,5,0.000098,0.000903
shaniatwain,3,0.000059,0.000572
gyenistara,3,0.000059,0.000572
cost,3,0.000059,0.000572
hardware,3,0.000059,0.000572
halsey,4,0.000078,0.000740
casual,3,0.000059,0.000572
starwarsthelastjedi,3,0.000059,0.000572
themeemstreams,3,0.000059,0.000572
iwriteallday,3,0.000059,0.000572
alexparkerdc,5,0.000098,0.000903
yeetztweetz,3,0.000059,0.000572
luke,4,0.000078,0.000740
poe,4,0.000078,0.000740
finn,4,0.000078,0.000740
frequency,3,0.000059,0.000572
journalism,3,0.000059,0.000572
blackish,4,0.000078,0.000740
tripleh,3,0.000059,0.000572
jeremymjordan,4,0.000078,0.000740
alexrievman,7,0.000137,0.001219
punch,3,0.000059,0.000572
tonyapozey,5,0.000098,0.000903
theories,3,0.000059,0.000572
trubisky,5,0.000098,0.000903
ladybirdmovie,3,0.000059,0.000572
odee,3,0.000059,0.000572
nycd,3,0.000059,0.000572
yashar,4,0.000078,0.000740
experiences,3,0.000059,0.000572
goku,8,0.000157,0.001372
kurt,3,0.000059,0.000572
savecomet,3,0.000059,0.000572
waitressmusical,3,0.000059,0.000572
acknowledge,3,0.000059,0.000572
rhondamaga,6,0.000117,0.001063
lsdmtshrooms,6,0.000117,0.001063
wsocfash,6,0.000117,0.001063
nickjfuentes,6,0.000117,0.001063
tlc,4,0.000078,0.000740
kathrynchoman,4,0.000078,0.000740
jordanchoman,4,0.000078,0.000740
bradford,14,0.000274,0.002247
couples,4,0.000078,0.000740
poblanopepper,5,0.000098,0.000903
iamjhud,3,0.000059,0.000572
tuckercarlson,3,0.000059,0.000572
avenuee,12,0.000235,0.001963
complte,4,0.000078,0.000740
tcmparty,3,0.000059,0.000572
whydontwemusic,3,0.000059,0.000572
hardy,4,0.000078,0.000740
mrldavis,3,0.000059,0.000572
podcasts,3,0.000059,0.000572
aware,6,0.000117,0.001063
urban,3,0.000059,0.000572
titus,3,0.000059,0.000572
arcwuffamute,3,0.000059,0.000572
tight,3,0.000059,0.000572
kotrpodcast,3,0.000059,0.000572
trojan,4,0.000078,0.000740
danny,3,0.000059,0.000572
nbcnews,3,0.000059,0.000572
bogart,4,0.000078,0.000740
rhoc,3,0.000059,0.000572
elias,3,0.000059,0.000572
plague,3,0.000059,0.000572
cnbc,4,0.000078,0.000740
waterss,3,0.000059,0.000572
imbingnotgoogle,3,0.000059,0.000572
wwepeytonroyce,3,0.000059,0.000572
enzo,4,0.000078,0.000740
systemwide,4,0.000078,0.000740
roebling,6,0.000117,0.001063
thegifted,23,0.000450,0.003469
taffyakner,3,0.000059,0.000572
ramp,4,0.000078,0.000740
fading,3,0.000059,0.000572
emmadumont,3,0.000059,0.000572
canaan,4,0.000078,0.000740
mutant,3,0.000059,0.000572
grill,5,0.000098,0.000903
youranonnews,3,0.000059,0.000572
