Number of words,53982
Number of unique words,4428
Average word frequency,12.191057
Entropy,7.626037

Word,Frequency,Proportion,Entropy Term
pa,9,0.000167,0.001450
privilege,5,0.000093,0.000860
donnie,3,0.000056,0.000545
sexist,3,0.000056,0.000545
banana,3,0.000056,0.000545
threaten,4,0.000074,0.000705
pabusterminal,3,0.000056,0.000545
flatiron,5,0.000093,0.000860
fdr,4,0.000074,0.000705
rfktriboro,3,0.000056,0.000545
je,9,0.000167,0.001450
ne,3,0.000056,0.000545
ihr,3,0.000056,0.000545
rude,4,0.000074,0.000705
meeting,13,0.000241,0.002006
dunkindonuts,6,0.000111,0.001012
mundial,4,0.000074,0.000705
godzmazter,3,0.000056,0.000545
inyansan,3,0.000056,0.000545
blitzenkc,4,0.000074,0.000705
dublinhempco,3,0.000056,0.000545
mcmythead,7,0.000130,0.001161
intense,3,0.000056,0.000545
test,17,0.000315,0.002539
nmalliotakis,8,0.000148,0.001307
standing,6,0.000111,0.001012
mistake,5,0.000093,0.000860
allowing,3,0.000056,0.000545
easily,3,0.000056,0.000545
ty,3,0.000056,0.000545
aww,3,0.000056,0.000545
favorites,4,0.000074,0.000705
dusty,3,0.000056,0.000545
baker,3,0.000056,0.000545
danny,3,0.000056,0.000545
dam,3,0.000056,0.000545
sat,5,0.000093,0.000860
fails,5,0.000093,0.000860
upstate,3,0.000056,0.000545
climate,4,0.000074,0.000705
workplace,5,0.000093,0.000860
benefit,7,0.000130,0.001161
productivity,3,0.000056,0.000545
shorter,3,0.000056,0.000545
uber,7,0.000130,0.001161
driver,9,0.000167,0.001450
games,11,0.000204,0.001732
source,3,0.000056,0.000545
mortchr,3,0.000056,0.000545
bench,3,0.000056,0.000545
orange,11,0.000204,0.001732
arena,3,0.000056,0.000545
epic,3,0.000056,0.000545
thetrumpreport,8,0.000148,0.001307
ricky,3,0.000056,0.000545
harlemriverdrive,7,0.000130,0.001161
franklin,5,0.000093,0.000860
roosevelt,4,0.000074,0.000705
route,16,0.000296,0.002408
punch,3,0.000056,0.000545
rome,3,0.000056,0.000545
horse,4,0.000074,0.000705
tool,5,0.000093,0.000860
mientras,3,0.000056,0.000545
asteroides,3,0.000056,0.000545
encounters,3,0.000056,0.000545
higher,8,0.000148,0.001307
prayers,5,0.000093,0.000860
wine,12,0.000222,0.001870
willis,4,0.000074,0.000705
raging,3,0.000056,0.000545
medicine,5,0.000093,0.000860
flower,3,0.000056,0.000545
uncomfortable,3,0.000056,0.000545
facial,3,0.000056,0.000545
impeachdtrump,7,0.000130,0.001161
amor,3,0.000056,0.000545
persona,4,0.000074,0.000705
snooze,3,0.000056,0.000545
society,5,0.000093,0.000860
rapist,3,0.000056,0.000545
kitchen,4,0.000074,0.000705
absurd,4,0.000074,0.000705
rex,6,0.000111,0.001012
compare,5,0.000093,0.000860
section,3,0.000056,0.000545
soho,7,0.000130,0.001161
signed,9,0.000167,0.001450
drivers,3,0.000056,0.000545
chriscuomo,5,0.000093,0.000860
presidentmoron,4,0.000074,0.000705
terrorist,5,0.000093,0.000860
field,3,0.000056,0.000545
french,6,0.000111,0.001012
conception,3,0.000056,0.000545
erection,4,0.000074,0.000705
card,6,0.000111,0.001012
winner,5,0.000093,0.000860
ai,5,0.000093,0.000860
cleveland,3,0.000056,0.000545
lineup,4,0.000074,0.000705
sur,4,0.000074,0.000705
hurry,4,0.000074,0.000705
ratings,10,0.000185,0.001592
citi,3,0.000056,0.000545
pennsylvania,5,0.000093,0.000860
girardi,3,0.000056,0.000545
travelling,4,0.000074,0.000705
vehicle,6,0.000111,0.001012
taconic,5,0.000093,0.000860
rotation,4,0.000074,0.000705
iot,5,0.000093,0.000860
iqtday,6,0.000111,0.001012
unfair,3,0.000056,0.000545
everytime,5,0.000093,0.000860
peekskill,6,0.000111,0.001012
hollow,6,0.000111,0.001012
bull,3,0.000056,0.000545
fog,6,0.000111,0.001012
lift,3,0.000056,0.000545
amnh,3,0.000056,0.000545
luv,4,0.000074,0.000705
protesting,4,0.000074,0.000705
towns,3,0.000056,0.000545
tshirt,4,0.000074,0.000705
demands,4,0.000074,0.000705
welp,4,0.000074,0.000705
spoke,3,0.000056,0.000545
allen,3,0.000056,0.000545
georgewashingtonbridge,7,0.000130,0.001161
midspanupper,3,0.000056,0.000545
afternoon,6,0.000111,0.001012
reviews,3,0.000056,0.000545
aca,3,0.000056,0.000545
bond,3,0.000056,0.000545
river,5,0.000093,0.000860
movement,7,0.000130,0.001161
surprise,4,0.000074,0.000705
pagesix,3,0.000056,0.000545
mint,3,0.000056,0.000545
sets,3,0.000056,0.000545
tone,7,0.000130,0.001161
divorce,4,0.000074,0.000705
democrats,7,0.000130,0.001161
elected,3,0.000056,0.000545
generation,5,0.000093,0.000860
soft,4,0.000074,0.000705
socks,5,0.000093,0.000860
wantaghstateparkway,4,0.000074,0.000705
wantagh,4,0.000074,0.000705
starbucks,16,0.000296,0.002408
ps,3,0.000056,0.000545
qui,3,0.000056,0.000545
dit,3,0.000056,0.000545
tests,6,0.000111,0.001012
wittpenn,3,0.000056,0.000545
jsqline,5,0.000093,0.000860
toline,7,0.000130,0.001161
button,7,0.000130,0.001161
ebrointheam,9,0.000167,0.001450
planning,5,0.000093,0.000860
sq,4,0.000074,0.000705
doors,3,0.000056,0.000545
captree,3,0.000056,0.000545
smarter,7,0.000130,0.001161
propaganda,6,0.000111,0.001012
iron,4,0.000074,0.000705
vamos,5,0.000093,0.000860
politics,8,0.000148,0.001307
dressed,3,0.000056,0.000545
presidency,5,0.000093,0.000860
mornings,8,0.000148,0.001307
cross,3,0.000056,0.000545
nicole,6,0.000111,0.001012
speakerryan,3,0.000056,0.000545
greedy,3,0.000056,0.000545
journal,5,0.000093,0.000860
delays,4,0.000074,0.000705
captain,4,0.000074,0.000705
businesses,3,0.000056,0.000545
minds,3,0.000056,0.000545
ineffective,3,0.000056,0.000545
freedom,8,0.000148,0.001307
speech,6,0.000111,0.001012
pres,4,0.000074,0.000705
emotionally,4,0.000074,0.000705
sang,3,0.000056,0.000545
hehe,4,0.000074,0.000705
senior,13,0.000241,0.002006
housegop,3,0.000056,0.000545
senategop,3,0.000056,0.000545
jline,6,0.000111,0.001012
broadwayeastern,12,0.000222,0.001870
marcy,13,0.000241,0.002006
highway,3,0.000056,0.000545
zline,6,0.000111,0.001012
nyctbus,3,0.000056,0.000545
arrived,3,0.000056,0.000545
cnnmoney,4,0.000074,0.000705
regular,4,0.000074,0.000705
gospel,3,0.000056,0.000545
village,11,0.000204,0.001732
elbridge,4,0.000074,0.000705
angry,3,0.000056,0.000545
mrs,3,0.000056,0.000545
download,5,0.000093,0.000860
gel,3,0.000056,0.000545
salon,3,0.000056,0.000545
poder,4,0.000074,0.000705
menos,3,0.000056,0.000545
pas,9,0.000167,0.001450
greenwich,3,0.000056,0.000545
nyu,5,0.000093,0.000860
johngreen,3,0.000056,0.000545
thugs,3,0.000056,0.000545
charge,6,0.000111,0.001012
tully,4,0.000074,0.000705
spring,4,0.000074,0.000705
destroying,3,0.000056,0.000545
leire,3,0.000056,0.000545
theflash,3,0.000056,0.000545
guts,3,0.000056,0.000545
newline,5,0.000093,0.000860
haven,7,0.000130,0.001161
havenline,5,0.000093,0.000860
campus,6,0.000111,0.001012
vremyapokazhet,8,0.000148,0.001307
accountable,3,0.000056,0.000545
famous,3,0.000056,0.000545
tiger,3,0.000056,0.000545
raymond,3,0.000056,0.000545
bl,3,0.000056,0.000545
tito,3,0.000056,0.000545
starters,3,0.000056,0.000545
pabloalboran,12,0.000222,0.001870
maregosco,6,0.000111,0.001012
suns,3,0.000056,0.000545
entertain,3,0.000056,0.000545
owe,3,0.000056,0.000545
dry,4,0.000074,0.000705
ben,6,0.000111,0.001012
forbes,3,0.000056,0.000545
dieumichet,5,0.000093,0.000860
lounge,4,0.000074,0.000705
werent,5,0.000093,0.000860
ads,7,0.000130,0.001161
spooky,3,0.000056,0.000545
mist,3,0.000056,0.000545
army,5,0.000093,0.000860
coke,14,0.000259,0.002142
dropped,4,0.000074,0.000705
mixtape,3,0.000056,0.000545
giant,5,0.000093,0.000860
walked,5,0.000093,0.000860
whitestone,4,0.000074,0.000705
boulevard,7,0.000130,0.001161
accenture,5,0.000093,0.000860
marketing,9,0.000167,0.001450
operations,7,0.000130,0.001161
hero,3,0.000056,0.000545
undermining,4,0.000074,0.000705
environment,3,0.000056,0.000545
docthompsonshow,5,0.000093,0.000860
anti,3,0.000056,0.000545
wfuv,3,0.000056,0.000545
managers,3,0.000056,0.000545
gowanus,6,0.000111,0.001012
scientists,3,0.000056,0.000545
ace,3,0.000056,0.000545
nancypelosi,3,0.000056,0.000545
execs,3,0.000056,0.000545
noskiss,9,0.000167,0.001450
nimalevy,8,0.000148,0.001307
kospisa,8,0.000148,0.001307
challenges,8,0.000148,0.001307
tillerson,6,0.000111,0.001012
iq,28,0.000519,0.003923
forecast,29,0.000537,0.004045
actions,6,0.000111,0.001012
racial,3,0.000056,0.000545
karans,3,0.000056,0.000545
urban,5,0.000093,0.000860
deals,4,0.000074,0.000705
outono,3,0.000056,0.000545
lindo,4,0.000074,0.000705
producers,4,0.000074,0.000705
write,7,0.000130,0.001161
jerseycitylawyer,30,0.000556,0.004165
cms,3,0.000056,0.000545
releases,4,0.000074,0.000705
senate,4,0.000074,0.000705
petty,6,0.000111,0.001012
discussing,3,0.000056,0.000545
cleaning,3,0.000056,0.000545
pretending,3,0.000056,0.000545
terrible,3,0.000056,0.000545
debt,3,0.000056,0.000545
laura,3,0.000056,0.000545
nas,3,0.000056,0.000545
triborough,3,0.000056,0.000545
leg,10,0.000185,0.001592
harvest,5,0.000093,0.000860
couples,3,0.000056,0.000545
outgoing,3,0.000056,0.000545
carry,5,0.000093,0.000860
shore,5,0.000093,0.000860
impact,7,0.000130,0.001161
trick,4,0.000074,0.000705
suspended,9,0.000167,0.001450
remarks,4,0.000074,0.000705
cruz,3,0.000056,0.000545
realbigballs,11,0.000204,0.001732
perfectly,7,0.000130,0.001161
ganas,3,0.000056,0.000545
horn,3,0.000056,0.000545
shirts,3,0.000056,0.000545
nbsb,4,0.000074,0.000705
jay,4,0.000074,0.000705
policies,3,0.000056,0.000545
professional,4,0.000074,0.000705
penalty,4,0.000074,0.000705
visiting,3,0.000056,0.000545
delivery,3,0.000056,0.000545
leaders,9,0.000167,0.001450
nyknicks,3,0.000056,0.000545
advantage,4,0.000074,0.000705
edition,5,0.000093,0.000860
louise,6,0.000111,0.001012
microphone,3,0.000056,0.000545
lgbt,5,0.000093,0.000860
garden,5,0.000093,0.000860
wood,3,0.000056,0.000545
disgusted,3,0.000056,0.000545
representative,5,0.000093,0.000860
sexually,4,0.000074,0.000705
staying,3,0.000056,0.000545
relive,3,0.000056,0.000545
trumpisamoron,5,0.000093,0.000860
uh,3,0.000056,0.000545
suddenly,4,0.000074,0.000705
students,6,0.000111,0.001012
mountain,8,0.000148,0.001307
cigarettes,4,0.000074,0.000705
relax,4,0.000074,0.000705
bible,3,0.000056,0.000545
voted,6,0.000111,0.001012
jones,6,0.000111,0.001012
height,3,0.000056,0.000545
curious,4,0.000074,0.000705
holding,3,0.000056,0.000545
dreamers,4,0.000074,0.000705
greenwichvillage,3,0.000056,0.000545
estas,3,0.000056,0.000545
achieve,3,0.000056,0.000545
handy,3,0.000056,0.000545
artwork,3,0.000056,0.000545
rosenbergradio,4,0.000074,0.000705
premier,3,0.000056,0.000545
mcfrontalot,3,0.000056,0.000545
megaran,3,0.000056,0.000545
markschaffer,3,0.000056,0.000545
transfer,8,0.000148,0.001307
helpful,3,0.000056,0.000545
timeoutnewyork,5,0.000093,0.000860
updates,3,0.000056,0.000545
attitude,3,0.000056,0.000545
sec,4,0.000074,0.000705
returning,3,0.000056,0.000545
bridges,3,0.000056,0.000545
hosting,3,0.000056,0.000545
smackdown,5,0.000093,0.000860
offices,3,0.000056,0.000545
todava,3,0.000056,0.000545
gtgt,3,0.000056,0.000545
southern,3,0.000056,0.000545
weekends,3,0.000056,0.000545
promoting,3,0.000056,0.000545
correct,5,0.000093,0.000860
carmenbarcaru,7,0.000130,0.001161
nadine,3,0.000056,0.000545
trains,4,0.000074,0.000705
whitesupremacy,3,0.000056,0.000545
ion,3,0.000056,0.000545
deodorant,4,0.000074,0.000705
oldmanebro,3,0.000056,0.000545
combined,3,0.000056,0.000545
icymi,4,0.000074,0.000705
aaron,6,0.000111,0.001012
whoa,3,0.000056,0.000545
quarter,3,0.000056,0.000545
advanced,3,0.000056,0.000545
cream,4,0.000074,0.000705
photooftheday,5,0.000093,0.000860
caf,3,0.000056,0.000545
mf,3,0.000056,0.000545
sand,3,0.000056,0.000545
spelling,4,0.000074,0.000705
pftcommenter,3,0.000056,0.000545
core,3,0.000056,0.000545
hq,3,0.000056,0.000545
brew,3,0.000056,0.000545
hoboken,7,0.000130,0.001161
ear,3,0.000056,0.000545
legends,4,0.000074,0.000705
raised,5,0.000093,0.000860
funding,3,0.000056,0.000545
cozy,3,0.000056,0.000545
chosen,4,0.000074,0.000705
features,6,0.000111,0.001012
severino,4,0.000074,0.000705
lt,3,0.000056,0.000545
pressing,3,0.000056,0.000545
carter,3,0.000056,0.000545
backwards,3,0.000056,0.000545
choose,12,0.000222,0.001870
chinatown,4,0.000074,0.000705
skills,4,0.000074,0.000705
reflection,3,0.000056,0.000545
riding,5,0.000093,0.000860
jump,5,0.000093,0.000860
nerd,3,0.000056,0.000545
timehop,3,0.000056,0.000545
mashable,5,0.000093,0.000860
istandwithjemele,4,0.000074,0.000705
owned,4,0.000074,0.000705
spots,3,0.000056,0.000545
usciences,3,0.000056,0.000545
sper,3,0.000056,0.000545
goodman,3,0.000056,0.000545
troops,3,0.000056,0.000545
charm,3,0.000056,0.000545
cheeto,4,0.000074,0.000705
emergency,6,0.000111,0.001012
nurses,4,0.000074,0.000705
weekteamcolumbiaed,3,0.000056,0.000545
allinatallened,3,0.000056,0.000545
enweek,3,0.000056,0.000545
resourceful,3,0.000056,0.000545
trumpsguccigirl,5,0.000093,0.000860
michaelsanewman,4,0.000074,0.000705
realpolitidiva,5,0.000093,0.000860
johnwusmc,4,0.000074,0.000705
example,3,0.000056,0.000545
donaldjtrumpjr,4,0.000074,0.000705
garner,3,0.000056,0.000545
possibility,3,0.000056,0.000545
routepulaski,4,0.000074,0.000705
skyway,4,0.000074,0.000705
fuk,4,0.000074,0.000705
bash,3,0.000056,0.000545
cop,5,0.000093,0.000860
nightmares,3,0.000056,0.000545
champion,3,0.000056,0.000545
sing,5,0.000093,0.000860
nephewtommy,3,0.000056,0.000545
stock,4,0.000074,0.000705
intimate,3,0.000056,0.000545
portraits,3,0.000056,0.000545
throwing,7,0.000130,0.001161
upgrade,3,0.000056,0.000545
fisher,3,0.000056,0.000545
rob,5,0.000093,0.000860
whitney,4,0.000074,0.000705
karaoke,3,0.000056,0.000545
tee,3,0.000056,0.000545
brownsville,5,0.000093,0.000860
cernovich,3,0.000056,0.000545
reppin,3,0.000056,0.000545
takeaknee,5,0.000093,0.000860
associate,11,0.000204,0.001732
mentalhealth,3,0.000056,0.000545
digital,3,0.000056,0.000545
announces,6,0.000111,0.001012
led,5,0.000093,0.000860
guidance,3,0.000056,0.000545
alta,3,0.000056,0.000545
dmd,3,0.000056,0.000545
domestic,3,0.000056,0.000545
supervisor,5,0.000093,0.000860
cristinaserras,5,0.000093,0.000860
anapc,5,0.000093,0.000860
trend,3,0.000056,0.000545
cafe,4,0.000074,0.000705
pt,4,0.000074,0.000705
nurse,3,0.000056,0.000545
consultant,6,0.000111,0.001012
couldve,3,0.000056,0.000545
forgetting,4,0.000074,0.000705
magical,3,0.000056,0.000545
taurus,3,0.000056,0.000545
gem,3,0.000056,0.000545
repeal,3,0.000056,0.000545
clerk,3,0.000056,0.000545
wears,3,0.000056,0.000545
concerns,3,0.000056,0.000545
bis,4,0.000074,0.000705
este,7,0.000130,0.001161
colores,3,0.000056,0.000545
records,3,0.000056,0.000545
michaels,10,0.000185,0.001592
billkristol,4,0.000074,0.000705
cspanwj,3,0.000056,0.000545
bacc,3,0.000056,0.000545
slope,3,0.000056,0.000545
spell,3,0.000056,0.000545
stripper,3,0.000056,0.000545
analyst,6,0.000111,0.001012
nhl,5,0.000093,0.000860
invisibleinfluence,3,0.000056,0.000545
kevin,3,0.000056,0.000545
newjerseyturnpike,3,0.000056,0.000545
hobline,6,0.000111,0.001012
wtcline,3,0.000056,0.000545
todayshow,8,0.000148,0.001307
presents,3,0.000056,0.000545
donation,3,0.000056,0.000545
boxes,3,0.000056,0.000545
capital,3,0.000056,0.000545
weehawken,4,0.000074,0.000705
turns,5,0.000093,0.000860
selfie,3,0.000056,0.000545
insane,6,0.000111,0.001012
santos,3,0.000056,0.000545
dochaus,3,0.000056,0.000545
aqui,3,0.000056,0.000545
secaucus,8,0.000148,0.001307
foodporn,3,0.000056,0.000545
devils,3,0.000056,0.000545
cancelled,4,0.000074,0.000705
dell,5,0.000093,0.000860
wsjfood,12,0.000222,0.001870
ceo,3,0.000056,0.000545
nonsense,6,0.000111,0.001012
tuesdaymotivation,3,0.000056,0.000545
engineer,3,0.000056,0.000545
pro,5,0.000093,0.000860
nyfw,3,0.000056,0.000545
goody,3,0.000056,0.000545
physical,6,0.000111,0.001012
verona,5,0.000093,0.000860
partner,3,0.000056,0.000545
financial,3,0.000056,0.000545
institutions,3,0.000056,0.000545
oatmeal,3,0.000056,0.000545
queenskings,4,0.000074,0.000705
koskuisko,4,0.000074,0.000705
table,3,0.000056,0.000545
activities,3,0.000056,0.000545
linden,4,0.000074,0.000705
parade,3,0.000056,0.000545
jackd,7,0.000130,0.001161
crisis,5,0.000093,0.000860
fearless,3,0.000056,0.000545
qualify,3,0.000056,0.000545
crime,3,0.000056,0.000545
stocks,3,0.000056,0.000545
risk,3,0.000056,0.000545
topics,3,0.000056,0.000545
colombia,6,0.000111,0.001012
someones,4,0.000074,0.000705
significant,6,0.000111,0.001012
images,4,0.000074,0.000705
print,3,0.000056,0.000545
hybrid,3,0.000056,0.000545
failing,3,0.000056,0.000545
strange,3,0.000056,0.000545
stone,3,0.000056,0.000545
beatoficial,3,0.000056,0.000545
entreamigosesnormalque,3,0.000056,0.000545
coverage,6,0.000111,0.001012
tue,25,0.000463,0.003556
partly,23,0.000426,0.003307
cloudy,25,0.000463,0.003556
cubs,4,0.000074,0.000705
blacc,4,0.000074,0.000705
foundation,3,0.000056,0.000545
suspend,3,0.000056,0.000545
obtain,3,0.000056,0.000545
yormark,3,0.000056,0.000545
msnbc,5,0.000093,0.000860
fakenews,7,0.000130,0.001161
moricpmori,7,0.000130,0.001161
cheat,3,0.000056,0.000545
tgsulins,8,0.000148,0.001307
unicorn,3,0.000056,0.000545
jack,4,0.000074,0.000705
lake,3,0.000056,0.000545
bodietl,3,0.000056,0.000545
mayoral,4,0.000074,0.000705
offensive,4,0.000074,0.000705
condone,3,0.000056,0.000545
fucktrump,3,0.000056,0.000545
ralph,3,0.000056,0.000545
sr,4,0.000074,0.000705
salem,3,0.000056,0.000545
snippet,3,0.000056,0.000545
commute,5,0.000093,0.000860
actus,3,0.000056,0.000545
consulting,3,0.000056,0.000545
released,3,0.000056,0.000545
map,3,0.000056,0.000545
tragedy,6,0.000111,0.001012
triumph,3,0.000056,0.000545
preach,3,0.000056,0.000545
tfw,3,0.000056,0.000545
bagel,4,0.000074,0.000705
kare,3,0.000056,0.000545
photojournalist,3,0.000056,0.000545
rcstoryteller,3,0.000056,0.000545
accepts,3,0.000056,0.000545
murrow,4,0.000074,0.000705
excellence,3,0.000056,0.000545
streetmorgan,4,0.000074,0.000705
pinstripepride,4,0.000074,0.000705
standwithjemelehill,5,0.000093,0.000860
partnership,3,0.000056,0.000545
latina,4,0.000074,0.000705
disgrace,3,0.000056,0.000545
costs,3,0.000056,0.000545
survey,33,0.000611,0.004524
han,3,0.000056,0.000545
trees,3,0.000056,0.000545
tank,4,0.000074,0.000705
nofilter,4,0.000074,0.000705
sales,7,0.000130,0.001161
cnbc,4,0.000074,0.000705
artusa,4,0.000074,0.000705
firm,3,0.000056,0.000545
santo,4,0.000074,0.000705
lawyers,3,0.000056,0.000545
record,6,0.000111,0.001012
hint,3,0.000056,0.000545
homemade,3,0.000056,0.000545
enterprise,3,0.000056,0.000545
hodakotb,6,0.000111,0.001012
hundreds,3,0.000056,0.000545
leisure,3,0.000056,0.000545
lizemooney,3,0.000056,0.000545
rjnovelline,3,0.000056,0.000545
beyondbluenycc,3,0.000056,0.000545
nycccosplay,3,0.000056,0.000545
aqu,3,0.000056,0.000545
athletes,4,0.000074,0.000705
shakes,3,0.000056,0.000545
mercetheseries,4,0.000074,0.000705
knowledge,3,0.000056,0.000545
fears,3,0.000056,0.000545
tanked,4,0.000074,0.000705
temporarily,3,0.000056,0.000545
acaba,3,0.000056,0.000545
publicar,3,0.000056,0.000545
sen,4,0.000074,0.000705
agriculture,3,0.000056,0.000545
literature,3,0.000056,0.000545
deleontequila,3,0.000056,0.000545
flash,4,0.000074,0.000705
flavors,3,0.000056,0.000545
cmon,4,0.000074,0.000705
corning,4,0.000074,0.000705
bacon,3,0.000056,0.000545
hudson,4,0.000074,0.000705
saddle,3,0.000056,0.000545
gma,5,0.000093,0.000860
fbi,4,0.000074,0.000705
pase,3,0.000056,0.000545
caton,8,0.000148,0.001307
avenueocean,4,0.000074,0.000705
avenueflatbush,4,0.000074,0.000705
newjerseyturnpikehudsoncountyextension,4,0.000074,0.000705
gabrielsherman,3,0.000056,0.000545
weeklystandard,3,0.000056,0.000545
destroy,3,0.000056,0.000545
woodbridgetownship,3,0.000056,0.000545
emeraldzoo,5,0.000093,0.000860
wundercave,4,0.000074,0.000705
itll,5,0.000093,0.000860
ballet,9,0.000167,0.001450
tower,3,0.000056,0.000545
prefer,3,0.000056,0.000545
zamalhills,4,0.000074,0.000705
ladybuggedhc,4,0.000074,0.000705
bild,6,0.000111,0.001012
ghz,3,0.000056,0.000545
lilgokuhot,23,0.000426,0.003307
weedampcoffee,11,0.000204,0.001732
mymixtapez,46,0.000852,0.006023
whitehouse,3,0.000056,0.000545
fulton,3,0.000056,0.000545
ron,4,0.000074,0.000705
nyctsubwayscoop,5,0.000093,0.000860
upward,9,0.000167,0.001450
breakfastclubam,3,0.000056,0.000545
large,3,0.000056,0.000545
ciroc,3,0.000056,0.000545
markets,5,0.000093,0.000860
growth,3,0.000056,0.000545
kudos,10,0.000185,0.001592
willing,6,0.000111,0.001012
billboard,3,0.000056,0.000545
actress,4,0.000074,0.000705
harriman,4,0.000074,0.000705
jervis,4,0.000074,0.000705
alexander,3,0.000056,0.000545
cultural,4,0.000074,0.000705
marthastewbad,3,0.000056,0.000545
alds,3,0.000056,0.000545
kurar,5,0.000093,0.000860
handfinished,3,0.000056,0.000545
pit,4,0.000074,0.000705
binghamtonnyc,6,0.000111,0.001012
walkampa,12,0.000222,0.001870
retired,3,0.000056,0.000545
employee,3,0.000056,0.000545
retail,3,0.000056,0.000545
bookday,4,0.000074,0.000705
juleswrites,4,0.000074,0.000705
partido,3,0.000056,0.000545
decent,3,0.000056,0.000545
settings,3,0.000056,0.000545
essential,35,0.000648,0.004760
oils,30,0.000556,0.004165
products,29,0.000537,0.004045
sidelower,6,0.000111,0.001012
towelettes,3,0.000056,0.000545
praises,3,0.000056,0.000545
hevon,3,0.000056,0.000545
doedoobs,4,0.000074,0.000705
consistently,3,0.000056,0.000545
lines,4,0.000074,0.000705
estates,3,0.000056,0.000545
nowplaying,4,0.000074,0.000705
prometo,3,0.000056,0.000545
wxonly,3,0.000056,0.000545
cjhibshman,3,0.000056,0.000545
loyalty,3,0.000056,0.000545
mcnaught,5,0.000093,0.000860
rebuild,4,0.000074,0.000705
hat,4,0.000074,0.000705
exec,6,0.000111,0.001012
julie,3,0.000056,0.000545
taylorgang,3,0.000056,0.000545
dijo,3,0.000056,0.000545
sidneyathome,3,0.000056,0.000545
ananavarro,3,0.000056,0.000545
entershikari,3,0.000056,0.000545
crescent,6,0.000111,0.001012
kevinpmartin,3,0.000056,0.000545
robert,4,0.000074,0.000705
specific,5,0.000093,0.000860
festival,4,0.000074,0.000705
jasmiinelex,7,0.000130,0.001161
parforetom,7,0.000130,0.001161
gregoryscoffee,3,0.000056,0.000545
spanish,3,0.000056,0.000545
blackgirlnerds,3,0.000056,0.000545
victor,3,0.000056,0.000545
jkasperwash,8,0.000148,0.001307
markagee,5,0.000093,0.000860
sasci,3,0.000056,0.000545
gingerzee,3,0.000056,0.000545
hamillhimself,4,0.000074,0.000705
lucas,4,0.000074,0.000705
hedges,4,0.000074,0.000705
democracy,3,0.000056,0.000545
lorrys,4,0.000074,0.000705
lens,4,0.000074,0.000705
lorry,3,0.000056,0.000545
explores,3,0.000056,0.000545
essence,3,0.000056,0.000545
trxtr,4,0.000074,0.000705
signal,3,0.000056,0.000545
richard,4,0.000074,0.000705
nyctsubway,4,0.000074,0.000705
sodus,4,0.000074,0.000705
lyons,4,0.000074,0.000705
liddle,5,0.000093,0.000860
whites,4,0.000074,0.000705
curse,3,0.000056,0.000545
illness,3,0.000056,0.000545
roys,4,0.000074,0.000705
kims,9,0.000167,0.001450
cichael,6,0.000111,0.001012
joeymanhattan,3,0.000056,0.000545
threats,3,0.000056,0.000545
theyd,3,0.000056,0.000545
trendnista,8,0.000148,0.001307
slideshow,15,0.000278,0.002275
crackofbat,8,0.000148,0.001307
hopefully,3,0.000056,0.000545
rutiregan,4,0.000074,0.000705
sweethart,3,0.000056,0.000545
husband,3,0.000056,0.000545
palisades,4,0.000074,0.000705
forthetea,3,0.000056,0.000545
pond,4,0.000074,0.000705
theamazingsb,3,0.000056,0.000545
blevins,3,0.000056,0.000545
hamp,9,0.000167,0.001450
sensual,7,0.000130,0.001161
buscando,3,0.000056,0.000545
carne,3,0.000056,0.000545
griffiths,3,0.000056,0.000545
rts,3,0.000056,0.000545
thestalwart,3,0.000056,0.000545
karinayanglaser,3,0.000056,0.000545
valued,3,0.000056,0.000545
clients,3,0.000056,0.000545
proxy,3,0.000056,0.000545
trsocialnyc,5,0.000093,0.000860
banksy,3,0.000056,0.000545
smartoncrime,11,0.000204,0.001732
blowing,3,0.000056,0.000545
markchealey,5,0.000093,0.000860
bruceableson,3,0.000056,0.000545
colored,4,0.000074,0.000705
guaranteed,3,0.000056,0.000545
neal,4,0.000074,0.000705
secretsofnitro,4,0.000074,0.000705
nwo,6,0.000111,0.001012
vignettes,3,0.000056,0.000545
dennis,5,0.000093,0.000860
rodman,4,0.000074,0.000705
mountreadboulevard,3,0.000056,0.000545
ridgeway,3,0.000056,0.000545
intro,4,0.000074,0.000705
onion,3,0.000056,0.000545
lscsports,5,0.000093,0.000860
peridance,3,0.000056,0.000545
yil,3,0.000056,0.000545
maxboot,4,0.000074,0.000705
irannucleardeal,6,0.000111,0.001012
diplomacy,6,0.000111,0.001012
warmongering,6,0.000111,0.001012
livekellyryan,3,0.000056,0.000545
ryanseacrest,3,0.000056,0.000545
kellyripa,3,0.000056,0.000545
harrylylesjr,3,0.000056,0.000545
ang,4,0.000074,0.000705
millville,3,0.000056,0.000545
christiantrizzi,3,0.000056,0.000545
walgreens,3,0.000056,0.000545
equipo,3,0.000056,0.000545
snik,4,0.000074,0.000705
tackle,3,0.000056,0.000545
joffrey,5,0.000093,0.000860
jdm,4,0.000074,0.000705
lora,3,0.000056,0.000545
zombie,3,0.000056,0.000545
arrest,3,0.000056,0.000545
