Number of pairs,23936.000000
Number of unique pairs,3783
Average pair frequency,6.327254
Pair entropy,7.842861

Pair,Frequency,Proportion,Entropy Term,Mutual Information
travels hamp,9.000000,0.000376,0.002965,8.765234
travels joffrey,5.000000,0.000209,0.001770,8.765234
value s,3.000000,0.000125,0.001126,6.084453
value travels,4.000000,0.000167,0.001453,7.378940
value hamp,3.000000,0.000125,0.001126,7.838472
charges free,3.000000,0.000125,0.001126,7.571843
br traffic,3.000000,0.000125,0.001126,7.490165
br delay,3.000000,0.000125,0.001126,8.782934
av stop,3.000000,0.000125,0.001126,5.533113
av construction,6.000000,0.000251,0.002078,5.080530
av north,6.000000,0.000251,0.002078,6.685792
av incident,3.000000,0.000125,0.001126,4.140261
treat like,3.000000,0.000125,0.001126,4.669721
fdszeva oeverdaphne,4.000000,0.000167,0.001453,9.630231
fdszeva goodedawn,4.000000,0.000167,0.001453,10.323379
fdszeva ldavisusa,3.000000,0.000125,0.001126,9.476081
oeverdaphne goodedawn,4.000000,0.000167,0.001453,9.630231
oeverdaphne ldavisusa,3.000000,0.000125,0.001126,8.782934
goodedawn ldavisusa,3.000000,0.000125,0.001126,9.476081
ldavisusa oeverdaphne,4.000000,0.000167,0.001453,9.070616
madison avenue,5.000000,0.000209,0.001770,6.421406
madison bridge,4.000000,0.000167,0.001453,6.618995
madison ramp,4.000000,0.000167,0.001453,8.154325
gonnarain thr,9.000000,0.000376,0.002965,9.407088
gonnarain rebfef,9.000000,0.000376,0.002965,9.512448
gonnarain rosemcgowan,9.000000,0.000376,0.002965,9.311778
rebfef youre,3.000000,0.000125,0.001126,5.655234
rebfef rosemcgowan,9.000000,0.000376,0.002965,9.311778
rosemcgowan youre,3.000000,0.000125,0.001126,5.454563
dollar omg,3.000000,0.000125,0.001126,7.550790
blog post,5.000000,0.000209,0.001770,7.145325
johns avenue,8.000000,0.000334,0.002675,7.114553
johns church,3.000000,0.000125,0.001126,7.684321
johns st,3.000000,0.000125,0.001126,6.411356
iced coffee,3.000000,0.000125,0.001126,7.461178
log facebookphonenumber,3.000000,0.000125,0.001126,7.925483
newriffstuff whoasteller,3.000000,0.000125,0.001126,9.407088
vorzn foxnews,5.000000,0.000209,0.001770,8.243937
vorzn jbradleymba,3.000000,0.000125,0.001126,8.896262
stunt realdonaldtrump,3.000000,0.000125,0.001126,5.081632
stunt cost,3.000000,0.000125,0.001126,7.903011
recording town,9.000000,0.000376,0.002965,7.305667
recording debut,9.000000,0.000376,0.002965,8.243937
recording kims,9.000000,0.000376,0.002965,8.937084
mta subway,6.000000,0.000251,0.002078,6.869431
total ja,3.000000,0.000125,0.001126,9.407088
ellis island,3.000000,0.000125,0.001126,8.713941
v e,4.000000,0.000167,0.001453,7.972003
wanjiral mianomuchiri,3.000000,0.000125,0.001126,9.917914
apply account,3.000000,0.000125,0.001126,5.452005
apply manager,6.000000,0.000251,0.002078,6.180244
apply director,4.000000,0.000167,0.001453,6.111251
apply assistant,3.000000,0.000125,0.001126,7.209863
apply senior,4.000000,0.000167,0.001453,6.542034
apply associate,4.000000,0.000167,0.001453,6.709088
apply sales,3.000000,0.000125,0.001126,6.873391
madeon nov,3.000000,0.000125,0.001126,7.996101
madeon schimanskinyc,3.000000,0.000125,0.001126,10.611061
schimanskinyc nov,3.000000,0.000125,0.001126,7.996101
annual party,3.000000,0.000125,0.001126,7.145325
annual halloween,3.000000,0.000125,0.001126,7.566538
kenyantraffic ntsakenya,3.000000,0.000125,0.001126,10.611061
safety check,12.000000,0.000501,0.003809,6.695710
safety activated,12.000000,0.000501,0.003809,8.665151
safety gain,12.000000,0.000501,0.003809,8.205618
myrtle avenue,6.000000,0.000251,0.002078,6.826871
hiare app,3.000000,0.000125,0.001126,7.758429
hiare search,3.000000,0.000125,0.001126,9.917914
hiare designers,3.000000,0.000125,0.001126,10.611061
designers happy,3.000000,0.000125,0.001126,6.579774
designers assist,3.000000,0.000125,0.001126,8.154325
designers developers,3.000000,0.000125,0.001126,9.630231
rise shine,4.000000,0.000167,0.001453,8.713941
cr construction,19.000000,0.000794,0.005667,4.929153
cr nb,3.000000,0.000125,0.001126,4.516739
cr east,3.000000,0.000125,0.001126,4.370135
cr directions,5.000000,0.000209,0.001770,3.807925
cr incident,7.000000,0.000292,0.002380,3.683503
cr cleared,6.000000,0.000251,0.002078,4.059980
cr wb,4.000000,0.000167,0.001453,4.465445
cr exit,14.000000,0.000585,0.004354,4.907278
cr st,6.000000,0.000251,0.002078,4.935449
cr bridge,15.000000,0.000627,0.004622,5.994841
cr hook,3.000000,0.000125,0.001126,6.950352
cr updated,8.000000,0.000334,0.002675,4.657817
cr rd,41.000000,0.001713,0.010910,6.884290
woods boulevard,3.000000,0.000125,0.001126,9.476081
brown skin,3.000000,0.000125,0.001126,8.107805
penn station,3.000000,0.000125,0.001126,6.705727
brooklynbridge brooklyn,3.000000,0.000125,0.001126,6.316045
brooklynbridge bridge,3.000000,0.000125,0.001126,7.247604
south construction,6.000000,0.000251,0.002078,4.559233
south station,3.000000,0.000125,0.001126,4.338603
south cleared,3.000000,0.000125,0.001126,4.149593
south st,4.000000,0.000167,0.001453,5.312743
south cr,4.000000,0.000167,0.001453,5.381736
south tube,3.000000,0.000125,0.001126,6.398110
south ferry,3.000000,0.000125,0.001126,7.550790
south chambers,3.000000,0.000125,0.001126,7.956255
south nj,4.000000,0.000167,0.001453,5.065883
south rd,4.000000,0.000167,0.001453,5.339772
south leg,4.000000,0.000167,0.001453,7.327646
south slope,3.000000,0.000125,0.001126,8.243937
tube jersey,8.000000,0.000334,0.002675,6.437956
tube construction,4.000000,0.000167,0.001453,4.675065
tube north,8.000000,0.000334,0.002675,6.973475
tube cleared,3.000000,0.000125,0.001126,4.670889
split construction,3.000000,0.000125,0.001126,5.252380
split cleared,3.000000,0.000125,0.001126,5.535887
skyesevens oeverdaphne,4.000000,0.000167,0.001453,9.224766
skyesevens ldavisusa,4.000000,0.000167,0.001453,9.358298
systems city,3.000000,0.000125,0.001126,6.480348
systems consultant,3.000000,0.000125,0.001126,8.937084
misstransstarinternational susivilla,49.000000,0.002047,0.012674,7.817853
misstransstarinternational barcelona,49.000000,0.002047,0.012674,7.777847
misstransstarinternational susivillanyc,49.000000,0.002047,0.012674,7.817853
susivilla barcelona,49.000000,0.002047,0.012674,7.777847
susivilla susivillanyc,49.000000,0.002047,0.012674,7.817853
barcelona follow,3.000000,0.000125,0.001126,4.613780
barcelona susivillanyc,49.000000,0.002047,0.012674,7.777847
susivillanyc follow,5.000000,0.000209,0.001770,5.164611
selling cigarettes,3.000000,0.000125,0.001126,9.342549
foto en,3.000000,0.000125,0.001126,6.573875
shazam discover,3.000000,0.000125,0.001126,10.100235
updated brooklyn,26.000000,0.001086,0.007414,4.979022
updated construction,32.000000,0.001337,0.008847,4.816143
updated franklindrooseveltdrive,5.000000,0.000209,0.001770,5.797252
updated nb,9.000000,0.000376,0.002965,4.981044
updated east,6.000000,0.000251,0.002078,4.428976
updated closure,3.000000,0.000125,0.001126,4.929751
updated directions,23.000000,0.000961,0.006676,4.699675
updated incident,95.000000,0.003969,0.021945,5.657163
updated wb,18.000000,0.000752,0.005409,5.335216
updated exit,21.000000,0.000877,0.006175,4.678437
updated truck,4.000000,0.000167,0.001453,4.955069
updated eb,28.000000,0.001170,0.007897,5.648216
updated allamuchy,4.000000,0.000167,0.001453,5.574108
updated downtown,27.000000,0.001128,0.007656,6.272560
updated sb,17.000000,0.000710,0.005149,5.501201
updated lincolntunnel,5.000000,0.000209,0.001770,5.951402
updated streethudson,3.000000,0.000125,0.001126,6.133724
updated streetharlem,3.000000,0.000125,0.001126,5.979573
updated nj,4.000000,0.000167,0.001453,3.648817
updated harlemriverdrive,3.000000,0.000125,0.001126,5.979573
allamuchy rest,14.000000,0.000585,0.004354,7.925483
allamuchy exit,4.000000,0.000167,0.001453,5.263953
allamuchy area,14.000000,0.000585,0.004354,8.243937
allamuchy west,5.000000,0.000209,0.001770,7.347849
allamuchy updated,3.000000,0.000125,0.001126,5.286426
port station,4.000000,0.000167,0.001453,6.012580
port bus,3.000000,0.000125,0.001126,7.294857
port authority,4.000000,0.000167,0.001453,8.531619
port terminal,3.000000,0.000125,0.001126,7.956255
port jervis,4.000000,0.000167,0.001453,9.630231
authority station,6.000000,0.000251,0.002078,6.012580
authority bus,10.000000,0.000418,0.003251,8.093364
authority cleared,4.000000,0.000167,0.001453,5.418104
authority terminal,4.000000,0.000167,0.001453,7.838472
authority pabusterminal,3.000000,0.000125,0.001126,9.224766
county line,15.000000,0.000627,0.004622,7.263108
county construction,3.000000,0.000125,0.001126,4.336089
county bridge,10.000000,0.000418,0.003251,6.842139
county whitestone,4.000000,0.000167,0.001453,8.713941
county koskuisko,4.000000,0.000167,0.001453,8.713941
paid taking,17.000000,0.000710,0.005149,7.686424
paid surveysstart,17.000000,0.000710,0.005149,8.490797
turnpike tunnel,3.000000,0.000125,0.001126,8.451576
turnpike lincoln,3.000000,0.000125,0.001126,9.070616
clouds gt,3.000000,0.000125,0.001126,7.838472
downtown brooklyn,44.000000,0.001838,0.011579,6.537770
downtown incident,38.000000,0.001588,0.010233,5.773526
downtown updated,25.000000,0.001044,0.007169,6.195599
gaining resultsfacebookcustomerservice,4.000000,0.000167,0.001453,10.323379
productive bap,3.000000,0.000125,0.001126,10.323379
offers facebook,4.000000,0.000167,0.001453,6.372135
offers customer,4.000000,0.000167,0.001453,6.452178
offers provided,4.000000,0.000167,0.001453,9.407088
provided service,4.000000,0.000167,0.001453,6.732939
provided facebook,4.000000,0.000167,0.001453,6.842139
provided customer,4.000000,0.000167,0.001453,6.922181
uses service,3.000000,0.000125,0.001126,6.668401
uses facebook,3.000000,0.000125,0.001126,6.777600
uses customer,3.000000,0.000125,0.001126,6.857643
troubleshooting team,3.000000,0.000125,0.001126,7.009193
measures service,3.000000,0.000125,0.001126,6.956083
measures facebook,3.000000,0.000125,0.001126,7.065282
measures customer,3.000000,0.000125,0.001126,7.145325
sb ny,5.000000,0.000209,0.001770,3.263074
sb avenue,9.000000,0.000376,0.002965,5.152895
sb stop,7.000000,0.000292,0.002380,5.165967
sb bronx,4.000000,0.000167,0.001453,6.857643
sb street,6.000000,0.000251,0.002078,4.698158
sb town,8.000000,0.000334,0.002675,5.801590
sb east,4.000000,0.000167,0.001453,4.747430
sb road,8.000000,0.000334,0.002675,6.046713
sb station,3.000000,0.000125,0.001126,3.645456
sb cleared,5.000000,0.000209,0.001770,3.967271
sb exit,14.000000,0.000585,0.004354,4.996890
sb st,4.000000,0.000167,0.001453,4.619596
sb bridge,9.000000,0.000376,0.002965,5.573627
sb truck,9.000000,0.000376,0.002965,6.489918
sb traffic,8.000000,0.000334,0.002675,5.698406
sb madison,4.000000,0.000167,0.001453,6.634499
sb county,4.000000,0.000167,0.001453,5.941352
sb queens,4.000000,0.000167,0.001453,6.103871
sb nj,4.000000,0.000167,0.001453,4.372736
sb routeraymond,4.000000,0.000167,0.001453,7.327646
sb delay,4.000000,0.000167,0.001453,6.298027
sb peekskill,4.000000,0.000167,0.001453,7.145325
sb hollow,4.000000,0.000167,0.001453,7.145325
sb triborough,3.000000,0.000125,0.001126,7.550790
sb crescent,4.000000,0.000167,0.001453,7.145325
enriqueiglesias montreal,4.000000,0.000167,0.001453,9.917914
enriqueiglesias performing,4.000000,0.000167,0.001453,9.917914
enriqueiglesias tonightenriquepitbulltoursexandlovetourenriqueiglesiasenriquette,3.000000,0.000125,0.001126,10.323379
avenuee street,6.000000,0.000251,0.002078,7.065282
avenuee incident,5.000000,0.000209,0.001770,5.803766
avenuee cleared,5.000000,0.000209,0.001770,6.334395
lincolntunnel jersey,6.000000,0.000251,0.002078,6.609807
lincolntunnel north,6.000000,0.000251,0.002078,7.145325
lincolntunnel wb,6.000000,0.000251,0.002078,6.634499
lincolntunnel eb,6.000000,0.000251,0.002078,6.505666
lincolntunnel tube,6.000000,0.000251,0.002078,8.072087
holland tunnel,3.000000,0.000125,0.001126,8.857042
tunnel incident,4.000000,0.000167,0.001453,4.807433
tunnel cleared,3.000000,0.000125,0.001126,5.050379
tunnel updated,4.000000,0.000167,0.001453,5.648216
paz se,7.000000,0.000292,0.002380,7.076332
paz hace,4.000000,0.000167,0.001453,8.377468
paz tan,4.000000,0.000167,0.001453,8.020794
paz dios,4.000000,0.000167,0.001453,8.531619
rihanna yep,3.000000,0.000125,0.001126,9.812553
streethudson station,6.000000,0.000251,0.002078,6.705727
streethudson yards,6.000000,0.000251,0.002078,9.763763
streethudson queensboro,6.000000,0.000251,0.002078,9.630231
yards station,6.000000,0.000251,0.002078,6.551576
yards queensboro,6.000000,0.000251,0.002078,9.476081
yards plaza,6.000000,0.000251,0.002078,8.336646
queensboro station,6.000000,0.000251,0.002078,6.418045
queensboro cleared,5.000000,0.000209,0.001770,6.046713
queensboro plaza,6.000000,0.000251,0.002078,8.203115
plaza yes,3.000000,0.000125,0.001126,5.495065
plaza construction,5.000000,0.000209,0.001770,4.623772
plaza east,4.000000,0.000167,0.001453,5.687437
plaza place,3.000000,0.000125,0.001126,6.005891
plaza incident,5.000000,0.000209,0.001770,4.376650
plaza station,6.000000,0.000251,0.002078,5.278610
plaza cleared,6.000000,0.000251,0.002078,5.089600
plaza grand,3.000000,0.000125,0.001126,6.411356
plaza updated,3.000000,0.000125,0.001126,4.706608
plaza interchange,4.000000,0.000167,0.001453,7.169041
plaza linden,3.000000,0.000125,0.001126,8.203115
streetharlem avenue,7.000000,0.000292,0.002380,7.114553
streetharlem station,7.000000,0.000292,0.002380,6.705727
streetharlem lots,7.000000,0.000292,0.002380,9.070616
eline street,3.000000,0.000125,0.001126,7.065282
eline station,3.000000,0.000125,0.001126,6.705727
eline canal,3.000000,0.000125,0.001126,9.630231
canal street,8.000000,0.000334,0.002675,7.065282
canal station,6.000000,0.000251,0.002078,6.418045
canal streetport,6.000000,0.000251,0.002078,9.630231
streetport station,6.000000,0.000251,0.002078,6.705727
streetport bus,6.000000,0.000251,0.002078,8.275686
streetport authority,6.000000,0.000251,0.002078,9.224766
gline avenue,3.000000,0.000125,0.001126,7.114553
gline station,3.000000,0.000125,0.001126,6.705727
gline cleared,3.000000,0.000125,0.001126,6.516716
ferry street,3.000000,0.000125,0.001126,6.372135
ferry station,3.000000,0.000125,0.001126,6.012580
ferry chambers,3.000000,0.000125,0.001126,9.630231
chambers street,4.000000,0.000167,0.001453,7.065282
chambers station,3.000000,0.000125,0.001126,6.418045
chambers cleared,3.000000,0.000125,0.001126,6.229034
aline manhattan,3.000000,0.000125,0.001126,6.956083
aline street,3.000000,0.000125,0.001126,6.372135
aline bound,3.000000,0.000125,0.001126,7.720689
aline canal,3.000000,0.000125,0.001126,8.937084
aline uptown,3.000000,0.000125,0.001126,9.917914
aline utica,3.000000,0.000125,0.001126,8.819301
uptown street,3.000000,0.000125,0.001126,7.065282
uptown station,3.000000,0.000125,0.001126,6.705727
uptown canal,3.000000,0.000125,0.001126,9.630231
fline avenue,3.000000,0.000125,0.001126,6.421406
fline station,3.000000,0.000125,0.001126,6.012580
fline bound,3.000000,0.000125,0.001126,7.720689
fline sb,3.000000,0.000125,0.001126,6.857643
fline queens,3.000000,0.000125,0.001126,8.183312
fline streetrockefeller,3.000000,0.000125,0.001126,9.917914
utica avenue,7.000000,0.000292,0.002380,6.863239
utica station,3.000000,0.000125,0.001126,5.607114
utica church,5.000000,0.000209,0.001770,8.077364
utica hoytschermerhorn,3.000000,0.000125,0.001126,9.512448
hoytschermerhorn construction,3.000000,0.000125,0.001126,6.233209
hoytschermerhorn station,3.000000,0.000125,0.001126,6.705727
hoytschermerhorn cleared,3.000000,0.000125,0.001126,6.516716
queens center,3.000000,0.000125,0.001126,6.237402
queens bronx,4.000000,0.000167,0.001453,8.183312
queens line,4.000000,0.000167,0.001453,6.103871
queens bound,5.000000,0.000209,0.001770,7.190061
queens county,4.000000,0.000167,0.001453,7.267022
queens streetrockefeller,3.000000,0.000125,0.001126,8.876460
streetrockefeller center,3.000000,0.000125,0.001126,7.972003
streetrockefeller jackson,3.000000,0.000125,0.001126,9.407088
streetrockefeller station,3.000000,0.000125,0.001126,6.705727
htsroosevelt avenue,3.000000,0.000125,0.001126,7.114553
htsroosevelt station,3.000000,0.000125,0.001126,6.705727
newjerseyturnpikeeasternspur nb,4.000000,0.000167,0.001453,7.666622
newjerseyturnpikeeasternspur north,4.000000,0.000167,0.001453,7.838472
newjerseyturnpikeeasternspur interchange,4.000000,0.000167,0.001453,9.001623
interchange state,3.000000,0.000125,0.001126,6.188212
interchange east,4.000000,0.000167,0.001453,6.198262
interchange tunnel,4.000000,0.000167,0.001453,7.822968
interchange plaza,6.000000,0.000251,0.002078,7.574506
interchange nj,4.000000,0.000167,0.001453,5.823569
interchange toll,6.000000,0.000251,0.002078,7.960169
interchange parkway,3.000000,0.000125,0.001126,6.362565
interchange garden,3.000000,0.000125,0.001126,8.490797
nj just,4.000000,0.000167,0.001453,2.347470
nj great,3.000000,0.000125,0.001126,2.818987
nj news,3.000000,0.000125,0.001126,4.292693
nj job,7.000000,0.000292,0.002380,3.577806
nj fit,3.000000,0.000125,0.001126,4.039244
nj construction,12.000000,0.000501,0.003809,4.153768
nj directions,3.000000,0.000125,0.001126,2.981247
nj oct,10.000000,0.000418,0.003251,5.686710
nj view,11.000000,0.000460,0.003532,5.591976
nj latest,11.000000,0.000460,0.003532,4.851872
nj opening,11.000000,0.000460,0.003532,5.112403
nj details,5.000000,0.000209,0.001770,5.228402
nj incident,5.000000,0.000209,0.001770,3.031178
nj cleared,9.000000,0.000376,0.002965,4.149593
nj st,4.000000,0.000167,0.001453,4.214131
nj click,7.000000,0.000292,0.002380,4.636888
nj cr,4.000000,0.000167,0.001453,4.283124
nj updated,5.000000,0.000209,0.001770,3.871961
nj tunnel,6.000000,0.000251,0.002078,6.372135
nj forecast,11.000000,0.000460,0.003532,6.175924
nj tue,10.000000,0.000418,0.003251,6.229034
atlantic center,4.000000,0.000167,0.001453,7.972003
atlantic station,3.000000,0.000125,0.001126,6.418045
atlantic avenuebarclays,3.000000,0.000125,0.001126,10.323379
avenuebarclays center,3.000000,0.000125,0.001126,7.972003
avenuebarclays station,3.000000,0.000125,0.001126,6.705727
avenuebarclays updated,3.000000,0.000125,0.001126,6.826871
tonnelle avenue,6.000000,0.000251,0.002078,6.960402
tonnelle jersey,4.000000,0.000167,0.001453,6.743338
tonnelle turnpikenj,4.000000,0.000167,0.001453,9.358298
turnpikenj construction,3.000000,0.000125,0.001126,5.540062
turnpikenj split,6.000000,0.000251,0.002078,9.630231
pleasant avenue,3.000000,0.000125,0.001126,6.421406
pleasant construction,3.000000,0.000125,0.001126,5.540062
pulaskiskyway truck,8.000000,0.000334,0.002675,8.921580
pulaskiskyway sb,5.000000,0.000209,0.001770,7.550790
routeraymond construction,4.000000,0.000167,0.001453,6.010066
routeraymond blvd,5.000000,0.000209,0.001770,9.917914
blvd construction,4.000000,0.000167,0.001453,5.827744
rd realdonaldtrump,3.000000,0.000125,0.001126,2.988397
rd construction,19.000000,0.000794,0.005667,4.887189
rd nb,4.000000,0.000167,0.001453,4.762457
rd east,5.000000,0.000209,0.001770,4.838997
rd directions,8.000000,0.000334,0.002675,4.235965
rd incident,7.000000,0.000292,0.002380,3.641539
rd cleared,5.000000,0.000209,0.001770,3.835695
rd exit,19.000000,0.000794,0.005667,5.170696
rd st,4.000000,0.000167,0.001453,4.488020
rd traffic,4.000000,0.000167,0.001453,4.873682
rd eb,5.000000,0.000209,0.001770,4.517792
rd cr,14.000000,0.000585,0.004354,5.809776
rd south,6.000000,0.000251,0.002078,5.745237
rd updated,8.000000,0.000334,0.002675,4.615853
rd binghamtonnyc,6.000000,0.000251,0.002078,7.419214
australia syria,4.000000,0.000167,0.001453,8.046111
accident wb,3.000000,0.000125,0.001126,5.535887
accident st,3.000000,0.000125,0.001126,5.600425
accident sb,3.000000,0.000125,0.001126,5.759030
accident rochester,7.000000,0.000292,0.002380,7.051639
hwy traffic,3.000000,0.000125,0.001126,7.267022
sendero la,5.000000,0.000209,0.001770,6.799964
sendero se,4.000000,0.000167,0.001453,7.497545
sendero paz,5.000000,0.000209,0.001770,8.754763
estrecho que,5.000000,0.000209,0.001770,6.715167
estrecho los,3.000000,0.000125,0.001126,7.352964
sunny tonight,23.000000,0.000961,0.006676,7.230362
sunny hi,23.000000,0.000961,0.006676,6.645428
sunny partly,23.000000,0.000961,0.006676,8.451576
kathygriffin u,3.000000,0.000125,0.001126,6.865486
washington incident,3.000000,0.000125,0.001126,4.251487
washington plaza,4.000000,0.000167,0.001453,7.043878
tiempos el,4.000000,0.000167,0.001453,7.009193
tiempos que,4.000000,0.000167,0.001453,6.674345
tiempos en,4.000000,0.000167,0.001453,6.861557
activated facebook,12.000000,0.000501,0.003809,7.065282
activated customer,12.000000,0.000501,0.003809,7.145325
activated gain,12.000000,0.000501,0.003809,8.765234
gain service,15.000000,0.000627,0.004622,6.719694
gain facebook,15.000000,0.000627,0.004622,6.828893
gain customer,15.000000,0.000627,0.004622,6.908936
prospect exit,4.000000,0.000167,0.001453,6.293573
expressway exit,4.000000,0.000167,0.001453,6.111251
nxstep outsystems,3.000000,0.000125,0.001126,10.611061
therynheart realdonaldtrump,4.000000,0.000167,0.001453,6.180244
therynheart vp,4.000000,0.000167,0.001453,8.020794
affected fires,3.000000,0.000125,0.001126,8.365634
swag days,3.000000,0.000125,0.001126,6.842139
swag forthetea,3.000000,0.000125,0.001126,9.917914
doublesided plastic,3.000000,0.000125,0.001126,9.630231
doublesided sleeve,3.000000,0.000125,0.001126,9.763763
summary internet,5.000000,0.000209,0.001770,9.330127
summary connected,5.000000,0.000209,0.001770,9.447910
summary ios,5.000000,0.000209,0.001770,9.330127
touches summary,3.000000,0.000125,0.001126,9.407088
touches asia,5.000000,0.000209,0.001770,10.100235
asia connected,3.000000,0.000125,0.001126,9.119406
asia summary,3.000000,0.000125,0.001126,9.407088
industrial park,4.000000,0.000167,0.001453,7.702340
industrial exit,4.000000,0.000167,0.001453,6.516716
explore facebook,3.000000,0.000125,0.001126,6.777600
tarlton legitdottieo,3.000000,0.000125,0.001126,8.916465
tarlton katiejlester,3.000000,0.000125,0.001126,8.782934
tarlton ghostjunki,4.000000,0.000167,0.001453,9.763763
tarlton leezermae,4.000000,0.000167,0.001453,9.763763
tarlton kinkumakurokuma,4.000000,0.000167,0.001453,9.763763
toll east,4.000000,0.000167,0.001453,6.073099
toll place,3.000000,0.000125,0.001126,6.391553
toll plaza,11.000000,0.000460,0.003532,8.055479
toll interchange,4.000000,0.000167,0.001453,7.554704
toll linden,3.000000,0.000125,0.001126,8.588778
jemelehill espn,3.000000,0.000125,0.001126,5.292941
create group,3.000000,0.000125,0.001126,7.024460
donut glaze,3.000000,0.000125,0.001126,10.611061
harlemline directions,6.000000,0.000251,0.002078,6.446983
harlemline station,6.000000,0.000251,0.002078,6.705727
harlemline wassaic,4.000000,0.000167,0.001453,9.917914
wassaic central,4.000000,0.000167,0.001453,8.213165
wassaic station,4.000000,0.000167,0.001453,6.705727
wassaic grand,4.000000,0.000167,0.001453,8.531619
terminal ny,3.000000,0.000125,0.001126,4.138543
terminal station,6.000000,0.000251,0.002078,5.724897
terminal union,6.000000,0.000251,0.002078,7.733111
terminal pabusterminal,3.000000,0.000125,0.001126,8.937084
terminal haven,6.000000,0.000251,0.002078,8.782934
taconicstateparkway ny,6.000000,0.000251,0.002078,4.831690
taconicstateparkway nb,4.000000,0.000167,0.001453,6.280327
taconicstateparkway directions,4.000000,0.000167,0.001453,5.060688
taconicstateparkway exit,8.000000,0.000334,0.002675,5.823569
taconicstateparkway sb,8.000000,0.000334,0.002675,6.857643
taconicstateparkway peekskill,6.000000,0.000251,0.002078,8.937084
taconicstateparkway hollow,6.000000,0.000251,0.002078,8.937084
ramp d,5.000000,0.000209,0.001770,7.278856
ramp incident,3.000000,0.000125,0.001126,4.445643
ramp eb,3.000000,0.000125,0.001126,5.658368
ramp franklin,5.000000,0.000209,0.001770,9.070616
parkway avenue,16.000000,0.000668,0.004887,6.149472
parkway brooklyn,5.000000,0.000209,0.001770,4.475496
parkway good,3.000000,0.000125,0.001126,3.347031
parkway construction,6.000000,0.000251,0.002078,4.287299
parkway directions,5.000000,0.000209,0.001770,4.318751
parkway incident,3.000000,0.000125,0.001126,3.347031
parkway station,12.000000,0.000501,0.003809,5.452964
parkway exit,6.000000,0.000251,0.002078,4.570806
parkway bridge,4.000000,0.000167,0.001453,5.183910
parkway ocean,4.000000,0.000167,0.001453,7.055713
parkway marcy,12.000000,0.000501,0.003809,7.891961
parkway caton,4.000000,0.000167,0.001453,7.278856
parkway avenueflatbush,4.000000,0.000167,0.001453,7.972003
paulmier rd,4.000000,0.000167,0.001453,7.419214
disabled truck,4.000000,0.000167,0.001453,8.046111
disabled vehicle,4.000000,0.000167,0.001453,9.512448
jerseycity nb,3.000000,0.000125,0.001126,6.280327
jerseycity rt,3.000000,0.000125,0.001126,7.838472
jerseycity details,4.000000,0.000167,0.001453,7.084700
jerseycity click,4.000000,0.000167,0.001453,6.156713
jerseycity truck,3.000000,0.000125,0.001126,7.065282
jerseycity nj,8.000000,0.000334,0.002675,6.739860
communipaw stop,3.000000,0.000125,0.001126,7.378940
communipaw ave,3.000000,0.000125,0.001126,8.618631
communipaw traffic,3.000000,0.000125,0.001126,7.777847
delay traffic,12.000000,0.000501,0.003809,7.623697
delay mins,10.000000,0.000418,0.003251,8.539987
mins traffic,10.000000,0.000418,0.003251,7.247219
und ich,3.000000,0.000125,0.001126,9.407088
routecommunipaw av,5.000000,0.000209,0.001770,8.765234
lincoln tunnel,5.000000,0.000209,0.001770,8.808251
feliz martes,3.000000,0.000125,0.001126,9.589409
ghostjunki skyesevens,4.000000,0.000167,0.001453,9.917914
ghostjunki leezermae,4.000000,0.000167,0.001453,10.323379
ghostjunki kinkumakurokuma,4.000000,0.000167,0.001453,10.323379
leezermae ldavisusa,4.000000,0.000167,0.001453,9.763763
leezermae skyesevens,4.000000,0.000167,0.001453,9.917914
leezermae kinkumakurokuma,4.000000,0.000167,0.001453,10.323379
kinkumakurokuma oeverdaphne,4.000000,0.000167,0.001453,9.630231
kinkumakurokuma ldavisusa,4.000000,0.000167,0.001453,9.763763
kinkumakurokuma skyesevens,4.000000,0.000167,0.001453,9.917914
rochester ny,15.000000,0.000627,0.004622,4.806997
rochester stop,4.000000,0.000167,0.001453,5.051662
rochester job,4.000000,0.000167,0.001453,3.868967
rochester incident,3.000000,0.000125,0.001126,3.371128
rochester exit,4.000000,0.000167,0.001453,4.189438
rochester st,6.000000,0.000251,0.002078,5.470372
rochester click,4.000000,0.000167,0.001453,4.928048
rochester traffic,4.000000,0.000167,0.001453,5.450570
rochester sb,4.000000,0.000167,0.001453,5.223512
rochester corning,4.000000,0.000167,0.001453,7.996101
yaning zhang,3.000000,0.000125,0.001126,10.611061
fudanuniversity sciencespo,3.000000,0.000125,0.001126,10.611061
ocean parkway,6.000000,0.000251,0.002078,7.461178
pabusterminal ny,3.000000,0.000125,0.001126,5.812519
fdr dr,3.000000,0.000125,0.001126,8.937084
fdr st,3.000000,0.000125,0.001126,7.104503
fdr sb,3.000000,0.000125,0.001126,7.263108
rfktriboro br,3.000000,0.000125,0.001126,10.323379
rfktriboro delay,3.000000,0.000125,0.001126,9.070616
dunkindonuts ny,4.000000,0.000167,0.001453,5.407054
godzmazter inyansan,3.000000,0.000125,0.001126,10.611061
godzmazter blitzenkc,3.000000,0.000125,0.001126,10.323379
godzmazter dublinhempco,3.000000,0.000125,0.001126,10.611061
inyansan blitzenkc,3.000000,0.000125,0.001126,10.323379
inyansan dublinhempco,3.000000,0.000125,0.001126,10.611061
