Number of words,51720
Number of unique words,4265
Average word frequency,12.126612
Entropy,7.612985

Word,Frequency,Proportion,Entropy Term
designed,4,0.000077,0.000732
report,5,0.000097,0.000894
nothings,3,0.000058,0.000566
craft,3,0.000058,0.000566
eagles,3,0.000058,0.000566
impressive,3,0.000058,0.000566
unnecessary,3,0.000058,0.000566
attacking,5,0.000097,0.000894
confident,4,0.000077,0.000732
kim,3,0.000058,0.000566
womens,12,0.000232,0.001942
hicks,3,0.000058,0.000566
victory,3,0.000058,0.000566
governor,4,0.000077,0.000732
dammit,3,0.000058,0.000566
darth,8,0.000155,0.001357
opinions,7,0.000135,0.001206
physics,3,0.000058,0.000566
hw,3,0.000058,0.000566
americanmasalafarm,7,0.000135,0.001206
hebron,7,0.000135,0.001206
hoping,9,0.000174,0.001506
heat,6,0.000116,0.001051
malala,3,0.000058,0.000566
pages,3,0.000058,0.000566
breaks,3,0.000058,0.000566
image,4,0.000077,0.000732
dragon,3,0.000058,0.000566
thrones,3,0.000058,0.000566
marching,3,0.000058,0.000566
irl,4,0.000077,0.000732
allegations,5,0.000097,0.000894
perfectly,6,0.000116,0.001051
tube,11,0.000213,0.001798
depend,3,0.000058,0.000566
artwork,3,0.000058,0.000566
wth,3,0.000058,0.000566
champion,8,0.000155,0.001357
elegance,3,0.000058,0.000566
eih,3,0.000058,0.000566
lowkey,3,0.000058,0.000566
mel,4,0.000077,0.000732
crime,4,0.000077,0.000732
fred,4,0.000077,0.000732
anomaly,3,0.000058,0.000566
sidewalk,3,0.000058,0.000566
mission,4,0.000077,0.000732
disgraceful,3,0.000058,0.000566
kiss,6,0.000116,0.001051
errors,3,0.000058,0.000566
perform,5,0.000097,0.000894
organization,4,0.000077,0.000732
dandy,4,0.000077,0.000732
illegal,5,0.000097,0.000894
rallytogether,3,0.000058,0.000566
artusalawfirm,3,0.000058,0.000566
custody,4,0.000077,0.000732
stfu,5,0.000097,0.000894
khwangreports,3,0.000058,0.000566
hiding,6,0.000116,0.001051
chiefs,3,0.000058,0.000566
replace,6,0.000116,0.001051
whlmgood,3,0.000058,0.000566
role,4,0.000077,0.000732
authenticity,3,0.000058,0.000566
paypal,8,0.000155,0.001357
cities,4,0.000077,0.000732
bug,3,0.000058,0.000566
reylo,6,0.000116,0.001051
lueurphoto,4,0.000077,0.000732
weewoo,5,0.000097,0.000894
closed,4,0.000077,0.000732
traffic,4,0.000077,0.000732
heading,6,0.000116,0.001051
hardrock,3,0.000058,0.000566
cualquier,3,0.000058,0.000566
mundo,4,0.000077,0.000732
nygiants,3,0.000058,0.000566
photographed,3,0.000058,0.000566
pad,3,0.000058,0.000566
aaron,3,0.000058,0.000566
striking,3,0.000058,0.000566
meaningful,3,0.000058,0.000566
beg,3,0.000058,0.000566
cuenta,4,0.000077,0.000732
mtv,3,0.000058,0.000566
swing,4,0.000077,0.000732
bat,3,0.000058,0.000566
argue,3,0.000058,0.000566
realisticverbalize,26,0.000503,0.003818
massive,4,0.000077,0.000732
wildfires,4,0.000077,0.000732
vineyards,3,0.000058,0.000566
tomorrows,4,0.000077,0.000732
keys,6,0.000116,0.001051
levrt,4,0.000077,0.000732
alextothe,3,0.000058,0.000566
dominican,3,0.000058,0.000566
rafael,3,0.000058,0.000566
ordered,5,0.000097,0.000894
neighborhood,9,0.000174,0.001506
betances,29,0.000561,0.004198
member,4,0.000077,0.000732
rooms,3,0.000058,0.000566
surgery,6,0.000116,0.001051
pathetic,5,0.000097,0.000894
z,3,0.000058,0.000566
sexwithemily,3,0.000058,0.000566
tunnel,3,0.000058,0.000566
touchdown,5,0.000097,0.000894
retro,3,0.000058,0.000566
strikes,6,0.000116,0.001051
hardcore,3,0.000058,0.000566
nd,4,0.000077,0.000732
snsd,3,0.000058,0.000566
historical,3,0.000058,0.000566
avenuee,6,0.000116,0.001051
canal,8,0.000155,0.001357
celebrations,6,0.000116,0.001051
pal,7,0.000135,0.001206
rookie,3,0.000058,0.000566
brian,3,0.000058,0.000566
jason,5,0.000097,0.000894
prayer,3,0.000058,0.000566
mainstream,3,0.000058,0.000566
condomless,4,0.000077,0.000732
costume,6,0.000116,0.001051
related,3,0.000058,0.000566
empirestatebuilding,4,0.000077,0.000732
selling,11,0.000213,0.001798
apeshit,3,0.000058,0.000566
prove,4,0.000077,0.000732
waited,4,0.000077,0.000732
grey,3,0.000058,0.000566
foundation,3,0.000058,0.000566
kyliejenner,4,0.000077,0.000732
knife,3,0.000058,0.000566
crushed,3,0.000058,0.000566
section,3,0.000058,0.000566
personal,5,0.000097,0.000894
drake,3,0.000058,0.000566
donaldjtrumpjr,4,0.000077,0.000732
obviously,5,0.000097,0.000894
gallery,13,0.000251,0.002083
yellow,3,0.000058,0.000566
blast,3,0.000058,0.000566
bu,6,0.000116,0.001051
roller,3,0.000058,0.000566
physically,3,0.000058,0.000566
pqp,3,0.000058,0.000566
coal,3,0.000058,0.000566
swift,3,0.000058,0.000566
yeahflanny,3,0.000058,0.000566
whack,3,0.000058,0.000566
ou,6,0.000116,0.001051
trap,5,0.000097,0.000894
neck,3,0.000058,0.000566
miasteinberg,3,0.000058,0.000566
mothers,3,0.000058,0.000566
countries,7,0.000135,0.001206
arena,7,0.000135,0.001206
cape,3,0.000058,0.000566
medium,3,0.000058,0.000566
smile,6,0.000116,0.001051
mei,3,0.000058,0.000566
christian,3,0.000058,0.000566
emma,13,0.000251,0.002083
tonite,3,0.000058,0.000566
don,5,0.000097,0.000894
jr,3,0.000058,0.000566
context,4,0.000077,0.000732
dellin,6,0.000116,0.001051
alexalovesbooks,3,0.000058,0.000566
jackie,3,0.000058,0.000566
graduate,3,0.000058,0.000566
alec,4,0.000077,0.000732
values,3,0.000058,0.000566
lean,3,0.000058,0.000566
fav,9,0.000174,0.001506
feet,4,0.000077,0.000732
instagood,3,0.000058,0.000566
instagay,4,0.000077,0.000732
sustainretain,4,0.000077,0.000732
theunsilent,5,0.000097,0.000894
janenepo,4,0.000077,0.000732
addiction,3,0.000058,0.000566
steal,4,0.000077,0.000732
avoid,3,0.000058,0.000566
matches,5,0.000097,0.000894
hypocrite,6,0.000116,0.001051
phuckingroovin,5,0.000097,0.000894
peteforgets,5,0.000097,0.000894
takeaknee,4,0.000077,0.000732
equally,4,0.000077,0.000732
marketing,6,0.000116,0.001051
columbiabugle,3,0.000058,0.000566
price,4,0.000077,0.000732
doll,3,0.000058,0.000566
pres,4,0.000077,0.000732
madisonsquaregarden,4,0.000077,0.000732
jeffuhz,4,0.000077,0.000732
waste,4,0.000077,0.000732
friendly,9,0.000174,0.001506
nydailynews,3,0.000058,0.000566
juddlegum,4,0.000077,0.000732
rage,3,0.000058,0.000566
revenge,5,0.000097,0.000894
nov,6,0.000116,0.001051
momento,3,0.000058,0.000566
jewel,3,0.000058,0.000566
brings,4,0.000077,0.000732
evan,3,0.000058,0.000566
punt,6,0.000116,0.001051
sh,3,0.000058,0.000566
wrestler,3,0.000058,0.000566
hmu,4,0.000077,0.000732
mikepencevp,3,0.000058,0.000566
daddy,3,0.000058,0.000566
dansaryas,3,0.000058,0.000566
skin,7,0.000135,0.001206
rare,3,0.000058,0.000566
evacuated,3,0.000058,0.000566
greta,6,0.000116,0.001051
ladybird,5,0.000097,0.000894
recap,3,0.000058,0.000566
noooo,4,0.000077,0.000732
punter,3,0.000058,0.000566
cosa,4,0.000077,0.000732
yell,5,0.000097,0.000894
dr,5,0.000097,0.000894
recognize,3,0.000058,0.000566
prep,3,0.000058,0.000566
staring,3,0.000058,0.000566
nicewhitelady,3,0.000058,0.000566
governments,3,0.000058,0.000566
insecure,4,0.000077,0.000732
livelyvivian,3,0.000058,0.000566
goth,4,0.000077,0.000732
chicagobears,4,0.000077,0.000732
gal,3,0.000058,0.000566
aw,3,0.000058,0.000566
fabulous,6,0.000116,0.001051
belt,3,0.000058,0.000566
amanda,3,0.000058,0.000566
illusion,3,0.000058,0.000566
dry,4,0.000077,0.000732
spark,3,0.000058,0.000566
hole,3,0.000058,0.000566
fumbles,3,0.000058,0.000566
topnotchadult,11,0.000213,0.001798
closure,9,0.000174,0.001506
inspired,5,0.000097,0.000894
quarter,4,0.000077,0.000732
tommy,10,0.000193,0.001653
stores,3,0.000058,0.000566
trevor,3,0.000058,0.000566
northcountry,4,0.000077,0.000732
pitchers,6,0.000116,0.001051
alamo,3,0.000058,0.000566
jewish,5,0.000097,0.000894
pride,4,0.000077,0.000732
marshall,8,0.000155,0.001357
senate,3,0.000058,0.000566
pen,3,0.000058,0.000566
surprises,3,0.000058,0.000566
bethenny,3,0.000058,0.000566
ultra,3,0.000058,0.000566
buzz,3,0.000058,0.000566
eddie,5,0.000097,0.000894
guerrero,3,0.000058,0.000566
stole,3,0.000058,0.000566
happybirthdayeddieguerrero,3,0.000058,0.000566
ivanaflotus,4,0.000077,0.000732
finna,3,0.000058,0.000566
physical,4,0.000077,0.000732
jimmychalk,3,0.000058,0.000566
browningmachine,3,0.000058,0.000566
matching,4,0.000077,0.000732
managing,5,0.000097,0.000894
cara,4,0.000077,0.000732
noted,3,0.000058,0.000566
pretending,4,0.000077,0.000732
board,4,0.000077,0.000732
designs,4,0.000077,0.000732
actress,3,0.000058,0.000566
bitter,3,0.000058,0.000566
streep,3,0.000058,0.000566
mmflint,3,0.000058,0.000566
persona,4,0.000077,0.000732
pickups,4,0.000077,0.000732
girlfriend,4,0.000077,0.000732
blind,4,0.000077,0.000732
gn,3,0.000058,0.000566
prepare,4,0.000077,0.000732
dios,3,0.000058,0.000566
skills,3,0.000058,0.000566
gopats,3,0.000058,0.000566
belichick,3,0.000058,0.000566
jetup,3,0.000058,0.000566
olive,3,0.000058,0.000566
mvp,3,0.000058,0.000566
cousin,5,0.000097,0.000894
commercials,3,0.000058,0.000566
tone,3,0.000058,0.000566
negro,5,0.000097,0.000894
canada,3,0.000058,0.000566
davideloney,5,0.000097,0.000894
bluewolfdude,5,0.000097,0.000894
photooftheday,3,0.000058,0.000566
sucked,4,0.000077,0.000732
brasil,3,0.000058,0.000566
openly,3,0.000058,0.000566
chillin,4,0.000077,0.000732
nyctsubway,4,0.000077,0.000732
lena,4,0.000077,0.000732
dunham,4,0.000077,0.000732
exoticcatlady,6,0.000116,0.001051
ver,8,0.000155,0.001357
robert,5,0.000097,0.000894
moses,5,0.000097,0.000894
parkway,5,0.000097,0.000894
niagara,4,0.000077,0.000732
yashar,4,0.000077,0.000732
sketch,5,0.000097,0.000894
behavior,3,0.000058,0.000566
happybirthday,4,0.000077,0.000732
amore,3,0.000058,0.000566
tied,8,0.000155,0.001357
split,10,0.000193,0.001653
doubt,3,0.000058,0.000566
assaulted,4,0.000077,0.000732
chaos,3,0.000058,0.000566
bk,3,0.000058,0.000566
jewels,3,0.000058,0.000566
strippers,55,0.001063,0.007280
americas,7,0.000135,0.001206
quiero,8,0.000155,0.001357
repeal,3,0.000058,0.000566
architecture,3,0.000058,0.000566
craving,4,0.000077,0.000732
trusted,3,0.000058,0.000566
bb,4,0.000077,0.000732
downtown,9,0.000174,0.001506
han,3,0.000058,0.000566
relatable,4,0.000077,0.000732
wrap,7,0.000135,0.001206
funniest,3,0.000058,0.000566
houstonrockets,4,0.000077,0.000732
iti,4,0.000077,0.000732
wcw,4,0.000077,0.000732
cruiserweight,6,0.000116,0.001051
macbook,3,0.000058,0.000566
alex,4,0.000077,0.000732
carroll,3,0.000058,0.000566
therapy,3,0.000058,0.000566
blessings,3,0.000058,0.000566
myriamligot,5,0.000097,0.000894
holder,3,0.000058,0.000566
pyramid,3,0.000058,0.000566
siempre,6,0.000116,0.001051
otra,3,0.000058,0.000566
harassed,4,0.000077,0.000732
kalisto,6,0.000116,0.001051
seasonending,3,0.000058,0.000566
lhhh,5,0.000097,0.000894
anxiety,8,0.000155,0.001357
va,3,0.000058,0.000566
entirely,4,0.000077,0.000732
rent,3,0.000058,0.000566
lily,3,0.000058,0.000566
rewarded,3,0.000058,0.000566
styling,3,0.000058,0.000566
drew,3,0.000058,0.000566
directed,3,0.000058,0.000566
nueva,4,0.000077,0.000732
dice,5,0.000097,0.000894
jeremy,4,0.000077,0.000732
whitefishsalad,4,0.000077,0.000732
bath,3,0.000058,0.000566
danish,6,0.000116,0.001051
teak,5,0.000097,0.000894
shopapttherapy,6,0.000116,0.001051
davegladow,8,0.000155,0.001357
stone,4,0.000077,0.000732
ki,3,0.000058,0.000566
nyctbus,4,0.000077,0.000732
hyped,3,0.000058,0.000566
figured,3,0.000058,0.000566
wet,3,0.000058,0.000566
cruise,4,0.000077,0.000732
vices,3,0.000058,0.000566
tomthunkitsmind,4,0.000077,0.000732
stressful,3,0.000058,0.000566
reminds,3,0.000058,0.000566
recording,3,0.000058,0.000566
clip,4,0.000077,0.000732
tongue,4,0.000077,0.000732
mall,3,0.000058,0.000566
budget,3,0.000058,0.000566
unbelievable,3,0.000058,0.000566
leather,4,0.000077,0.000732
fund,3,0.000058,0.000566
nets,3,0.000058,0.000566
overwatch,4,0.000077,0.000732
gained,3,0.000058,0.000566
miller,3,0.000058,0.000566
stopped,3,0.000058,0.000566
settling,3,0.000058,0.000566
picked,3,0.000058,0.000566
europe,3,0.000058,0.000566
campbell,3,0.000058,0.000566
welp,3,0.000058,0.000566
kluber,6,0.000116,0.001051
ja,4,0.000077,0.000732
tarik,11,0.000213,0.001798
startspreadingthenews,6,0.000116,0.001051
autumn,5,0.000097,0.000894
rolls,3,0.000058,0.000566
mitch,6,0.000116,0.001051
global,4,0.000077,0.000732
daughters,3,0.000058,0.000566
married,3,0.000058,0.000566
sexually,5,0.000097,0.000894
messages,4,0.000077,0.000732
conversion,7,0.000135,0.001206
rod,3,0.000058,0.000566
cher,3,0.000058,0.000566
egypt,3,0.000058,0.000566
reporting,3,0.000058,0.000566
tbbucsfan,8,0.000155,0.001357
jaja,3,0.000058,0.000566
wide,7,0.000135,0.001206
medal,3,0.000058,0.000566
atencin,5,0.000097,0.000894
nadie,4,0.000077,0.000732
border,3,0.000058,0.000566
tonnelle,8,0.000155,0.001357
turnpikenj,8,0.000155,0.001357
pleasant,7,0.000135,0.001206
mios,3,0.000058,0.000566
stickers,3,0.000058,0.000566
cancin,3,0.000058,0.000566
pap,3,0.000058,0.000566
hollandtunnel,3,0.000058,0.000566
salir,3,0.000058,0.000566
realfngame,8,0.000155,0.001357
sigue,3,0.000058,0.000566
accepting,6,0.000116,0.001051
contributions,6,0.000116,0.001051
cash,8,0.000155,0.001357
sus,3,0.000058,0.000566
inktober,3,0.000058,0.000566
samerali,4,0.000077,0.000732
grandmother,3,0.000058,0.000566
kalistowwe,3,0.000058,0.000566
patriots,3,0.000058,0.000566
bravo,4,0.000077,0.000732
roll,5,0.000097,0.000894
davidortiz,3,0.000058,0.000566
levert,3,0.000058,0.000566
river,5,0.000097,0.000894
summerallkeith,7,0.000135,0.001206
billy,3,0.000058,0.000566
retail,3,0.000058,0.000566
tru,3,0.000058,0.000566
tom,3,0.000058,0.000566
drchuckgeonole,6,0.000116,0.001051
valley,5,0.000097,0.000894
virgin,3,0.000058,0.000566
cheap,5,0.000097,0.000894
classicalpixs,4,0.000077,0.000732
bench,3,0.000058,0.000566
appalachian,4,0.000077,0.000732
trail,4,0.000077,0.000732
jtsuhar,3,0.000058,0.000566
anthonysnose,3,0.000058,0.000566
appalachiantrail,3,0.000058,0.000566
waves,3,0.000058,0.000566
outrage,3,0.000058,0.000566
onefinejay,3,0.000058,0.000566
therickwilson,4,0.000077,0.000732
easybreezylive,3,0.000058,0.000566
powergotnext,3,0.000058,0.000566
dental,4,0.000077,0.000732
ciudad,3,0.000058,0.000566
nas,3,0.000058,0.000566
youngsheldon,3,0.000058,0.000566
mccoolmichellel,4,0.000077,0.000732
sleepy,4,0.000077,0.000732
federal,3,0.000058,0.000566
toutmonsoul,4,0.000077,0.000732
inhumans,3,0.000058,0.000566
baeegif,4,0.000077,0.000732
homework,3,0.000058,0.000566
charlieroseshow,3,0.000058,0.000566
swallowing,4,0.000077,0.000732
americanmuseumofnationalhistory,4,0.000077,0.000732
gawd,4,0.000077,0.000732
therealnyha,3,0.000058,0.000566
europeans,3,0.000058,0.000566
shoes,3,0.000058,0.000566
employees,4,0.000077,0.000732
cereal,3,0.000058,0.000566
milk,6,0.000116,0.001051
theforceawakens,3,0.000058,0.000566
smith,6,0.000116,0.001051
legislators,3,0.000058,0.000566
holiday,5,0.000097,0.000894
wicked,4,0.000077,0.000732
carrieksada,3,0.000058,0.000566
shaker,3,0.000058,0.000566
jillkassidyy,4,0.000077,0.000732
exhibit,4,0.000077,0.000732
donnakaren,4,0.000077,0.000732
leschnosebest,3,0.000058,0.000566
menzotoliosis,3,0.000058,0.000566
mid,4,0.000077,0.000732
belief,3,0.000058,0.000566
cafetacvba,3,0.000058,0.000566
punk,3,0.000058,0.000566
cashier,3,0.000058,0.000566
thegoodgodabove,7,0.000135,0.001206
aimeeabq,3,0.000058,0.000566
lucianrandolph,3,0.000058,0.000566
nick,4,0.000077,0.000732
era,3,0.000058,0.000566
nite,3,0.000058,0.000566
george,3,0.000058,0.000566
clooney,4,0.000077,0.000732
bathsalts,3,0.000058,0.000566
rhondamaga,18,0.000348,0.002771
lsdmtshrooms,18,0.000348,0.002771
wsocfash,18,0.000348,0.002771
nickjfuentes,18,0.000348,0.002771
playstation,3,0.000058,0.000566
dumbo,4,0.000077,0.000732
lyrica,3,0.000058,0.000566
askingforit,7,0.000135,0.001206
seethru,4,0.000077,0.000732
doodle,5,0.000097,0.000894
harrison,4,0.000077,0.000732
notre,3,0.000058,0.000566
themeatispeople,3,0.000058,0.000566
therealstarguy,4,0.000077,0.000732
thetweetwit,4,0.000077,0.000732
vine,4,0.000077,0.000732
ndfootball,3,0.000058,0.000566
dline,3,0.000058,0.000566
streetherald,3,0.000058,0.000566
avenuebarclays,3,0.000058,0.000566
quit,3,0.000058,0.000566
computer,3,0.000058,0.000566
israel,3,0.000058,0.000566
atrent,3,0.000058,0.000566
thisisjendoll,4,0.000077,0.000732
client,3,0.000058,0.000566
marlownyc,4,0.000077,0.000732
np,10,0.000193,0.001653
certainly,4,0.000077,0.000732
sun,3,0.000058,0.000566
guadaloveswata,4,0.000077,0.000732
alesiavsworld,3,0.000058,0.000566
founder,3,0.000058,0.000566
fitting,3,0.000058,0.000566
alum,3,0.000058,0.000566
wweromanreigns,4,0.000077,0.000732
wwerollins,3,0.000058,0.000566
passion,3,0.000058,0.000566
divide,3,0.000058,0.000566
rules,3,0.000058,0.000566
lilac,5,0.000097,0.000894
chocolates,5,0.000097,0.000894
label,3,0.000058,0.000566
adelkoedelos,9,0.000174,0.001506
workhardplayhardlisten,8,0.000155,0.001357
lateral,10,0.000193,0.001653
lssc,8,0.000155,0.001357
present,5,0.000097,0.000894
shiny,3,0.000058,0.000566
progress,3,0.000058,0.000566
kimmel,3,0.000058,0.000566
chest,5,0.000097,0.000894
hispanic,5,0.000097,0.000894
hispanicheritagemonth,4,0.000077,0.000732
lmfaoo,3,0.000058,0.000566
markharrisnyc,3,0.000058,0.000566
gagosian,10,0.000193,0.001653
barnes,3,0.000058,0.000566
danger,3,0.000058,0.000566
mscharlottewwe,3,0.000058,0.000566
ironic,3,0.000058,0.000566
chochosmx,4,0.000077,0.000732
gerardo,4,0.000077,0.000732
pin,3,0.000058,0.000566
mister,3,0.000058,0.000566
vamos,3,0.000058,0.000566
aline,6,0.000116,0.001051
streetport,6,0.000116,0.001051
gline,3,0.000058,0.000566
eline,3,0.000058,0.000566
fline,6,0.000116,0.001051
streetrockefeller,3,0.000058,0.000566
htsroosevelt,3,0.000058,0.000566
walkonwarriors,4,0.000077,0.000732
senedjem,8,0.000155,0.001357
naylahknee,4,0.000077,0.000732
utica,3,0.000058,0.000566
hoytschermerhorn,3,0.000058,0.000566
streethudson,3,0.000058,0.000566
queensboro,4,0.000077,0.000732
chambers,5,0.000097,0.000894
mfs,3,0.000058,0.000566
nordstrom,3,0.000058,0.000566
rapeclothes,3,0.000058,0.000566
glo,3,0.000058,0.000566
bds,3,0.000058,0.000566
dedicated,3,0.000058,0.000566
streetharlem,3,0.000058,0.000566
mcwm,3,0.000058,0.000566
lindo,3,0.000058,0.000566
bronx,3,0.000058,0.000566
grad,4,0.000077,0.000732
illegals,3,0.000058,0.000566
trickortreat,10,0.000193,0.001653
halloweenfree,10,0.000193,0.001653
portraits,11,0.000213,0.001798
treatersdetails,10,0.000193,0.001653
unit,3,0.000058,0.000566
mod,3,0.000058,0.000566
nickcollett,3,0.000058,0.000566
saigon,3,0.000058,0.000566
reasonable,3,0.000058,0.000566
site,3,0.000058,0.000566
forest,3,0.000058,0.000566
trumptrain,6,0.000116,0.001051
rd,5,0.000097,0.000894
buff,3,0.000058,0.000566
incorrectly,8,0.000155,0.001357
tristeza,3,0.000058,0.000566
mvcattie,3,0.000058,0.000566
swgirlswayfan,3,0.000058,0.000566
mjmgop,3,0.000058,0.000566
josh,4,0.000077,0.000732
isaacapandogist,11,0.000213,0.001798
littlekeish,3,0.000058,0.000566
ew,4,0.000077,0.000732
ryder,4,0.000077,0.000732
citywide,4,0.000077,0.000732
feat,4,0.000077,0.000732
loupellegrino,3,0.000058,0.000566
bellinger,3,0.000058,0.000566
alltrains,4,0.000077,0.000732
realizing,3,0.000058,0.000566
panamanian,4,0.000077,0.000732
elhornet,4,0.000077,0.000732
lyssgranatelli,4,0.000077,0.000732
subaruusa,4,0.000077,0.000732
herif,3,0.000058,0.000566
previously,4,0.000077,0.000732
meghanmccain,3,0.000058,0.000566
franklindrooseveltdrive,4,0.000077,0.000732
sharrdonald,3,0.000058,0.000566
amerindians,4,0.000077,0.000732
beam,3,0.000058,0.000566
cards,4,0.000077,0.000732
ethandolan,3,0.000058,0.000566
stu,3,0.000058,0.000566
nycarianna,3,0.000058,0.000566
bernie,3,0.000058,0.000566
irresponsible,4,0.000077,0.000732
giliansaphire,3,0.000058,0.000566
kellyannepolls,3,0.000058,0.000566
tumblingoob,3,0.000058,0.000566
atl,3,0.000058,0.000566
jrubinblogger,4,0.000077,0.000732
brianjagde,3,0.000058,0.000566
beeenick,3,0.000058,0.000566
